filename,cluster,shape_category
39687.png,8,13
42356.png,17,17
37460.png,8,13
29725.png,8,6
16502.png,7,3
57219.png,8,18
77134.png,0,0
59939.png,8,7
35551.png,19,5
4070.png,12,5
77642.png,0,14
29540.png,8,2
59362.png,0,26
7176.png,2,10
27265.png,19,14
26517.png,19,25
58771.png,16,16
72280.png,19,28
54873.png,8,12
46568.png,8,16
69565.png,8,2
65081.png,6,21
71188.png,8,8
63451.png,8,24
51843.png,8,5
55712.png,8,26
16452.png,8,24
27158.png,8,3
48565.png,2,28
47386.png,1,22
36652.png,3,18
39448.png,0,2
80727.png,12,16
38616.png,8,26
9882.png,11,5
40045.png,0,2
76996.png,2,17
65143.png,19,27
68486.png,1,5
42099.png,8,5
55288.png,8,9
74842.png,8,6
28825.png,8,11
53318.png,18,25
7430.png,1,24
66239.png,18,7
34863.png,1,2
71311.png,9,4
17334.png,8,21
7545.png,8,3
77777.png,8,25
24845.png,8,21
11421.png,8,10
74639.png,3,26
59468.png,0,6
19800.png,18,23
33589.png,8,28
28293.png,8,1
58362.png,8,26
24024.png,2,13
48337.png,16,2
19256.png,7,9
79918.png,8,1
34621.png,8,14
58677.png,8,10
5441.png,8,3
67074.png,8,2
49755.png,15,22
24810.png,1,20
60743.png,8,5
7722.png,19,28
40301.png,8,29
76693.png,8,2
74183.png,8,15
54367.png,11,8
65581.png,8,21
22880.png,8,25
10040.png,8,9
49949.png,8,1
23480.png,3,26
12616.png,0,12
807.png,8,17
67367.png,8,4
10850.png,2,10
26514.png,11,9
64105.png,8,16
151.png,1,20
192.png,8,7
65228.png,12,17
34578.png,1,16
13045.png,19,26
72605.png,1,22
75818.png,8,18
34147.png,13,22
70541.png,8,23
42401.png,0,21
55240.png,8,21
53226.png,15,17
29563.png,2,17
46659.png,8,27
43198.png,9,1
79094.png,8,19
3585.png,8,16
59034.png,19,20
37674.png,8,17
7692.png,19,14
10629.png,13,26
11373.png,16,1
42824.png,3,3
8548.png,8,29
75715.png,3,16
74076.png,8,1
13878.png,3,22
74093.png,1,27
19484.png,14,3
64846.png,8,1
55212.png,1,2
67293.png,1,5
76753.png,3,5
21350.png,8,13
22224.png,8,24
50009.png,0,12
37530.png,2,25
41483.png,8,1
36844.png,8,11
31251.png,13,6
71361.png,19,13
60459.png,7,22
27599.png,8,5
23742.png,8,8
61461.png,0,15
41324.png,19,18
13250.png,19,15
16771.png,8,23
58877.png,17,25
47441.png,8,7
27598.png,8,28
6885.png,8,10
18830.png,19,14
37533.png,0,6
80382.png,17,17
15023.png,14,27
21005.png,3,15
31611.png,5,4
53549.png,11,21
76867.png,3,26
11953.png,8,19
8462.png,19,25
49841.png,8,18
4389.png,0,15
39163.png,1,17
37308.png,19,22
39908.png,8,1
70515.png,14,19
7310.png,9,1
31338.png,18,23
45210.png,0,12
69473.png,8,9
76087.png,19,23
70523.png,7,15
32597.png,18,10
60946.png,8,12
5307.png,19,22
57745.png,4,11
45255.png,1,24
11028.png,2,17
50075.png,17,28
29060.png,5,0
29656.png,14,9
41509.png,8,18
16419.png,1,22
236.png,19,7
64927.png,11,9
39503.png,8,10
1549.png,17,23
30839.png,8,13
68181.png,8,27
51812.png,8,3
69355.png,19,14
19688.png,8,2
6815.png,8,16
8044.png,19,14
12800.png,1,22
40830.png,8,4
64730.png,8,12
73762.png,8,16
18309.png,8,1
53367.png,8,21
69010.png,12,16
30051.png,8,18
59233.png,6,9
14090.png,1,24
34579.png,2,17
62021.png,18,6
47710.png,15,25
64477.png,0,18
65385.png,8,23
39213.png,4,7
61304.png,8,21
12937.png,15,20
3475.png,2,18
16070.png,5,12
54883.png,19,13
69149.png,19,19
10272.png,1,20
41291.png,8,22
7630.png,14,21
20262.png,8,23
74422.png,8,2
32273.png,1,27
11368.png,0,12
54684.png,3,26
36476.png,8,11
9086.png,8,1
23912.png,8,16
45419.png,8,23
12639.png,8,13
24792.png,8,1
46962.png,8,4
42328.png,8,26
57734.png,8,29
36030.png,6,21
28840.png,8,6
43168.png,8,26
48912.png,8,10
47566.png,9,26
17118.png,8,27
58555.png,19,18
38.png,3,26
78629.png,8,22
51440.png,1,22
5250.png,8,8
72672.png,1,20
45112.png,5,27
52260.png,15,26
77900.png,18,23
67364.png,8,7
20653.png,8,12
41461.png,2,29
68519.png,8,2
13849.png,0,15
20748.png,15,7
71469.png,3,15
75484.png,2,7
79285.png,8,9
47301.png,9,3
34248.png,13,23
23331.png,8,8
70658.png,8,9
68690.png,2,5
11191.png,9,26
77752.png,18,23
60144.png,0,2
15720.png,1,20
20864.png,8,11
54151.png,19,27
28941.png,18,9
76758.png,1,5
44381.png,13,5
28468.png,8,13
22084.png,4,11
6575.png,8,16
17114.png,8,7
16891.png,8,15
6744.png,15,20
71026.png,8,27
8203.png,8,29
36556.png,8,9
41326.png,14,9
29853.png,10,0
63668.png,0,19
80582.png,17,0
14758.png,2,25
15484.png,6,26
39494.png,8,13
36734.png,8,1
20411.png,8,13
25105.png,8,25
28220.png,3,26
9685.png,8,21
4051.png,8,8
79524.png,1,20
45159.png,8,24
6732.png,19,1
2616.png,8,21
48011.png,15,24
68650.png,18,6
32639.png,8,26
55516.png,11,23
76648.png,8,11
72713.png,1,22
73535.png,19,5
59733.png,8,27
60710.png,8,5
48509.png,8,23
49814.png,1,24
61034.png,8,15
12931.png,15,17
76531.png,7,3
64397.png,1,19
73774.png,4,2
66568.png,19,25
3146.png,8,0
64872.png,5,19
68853.png,3,3
25524.png,8,8
14845.png,2,17
52189.png,8,29
7891.png,8,20
39394.png,11,17
15006.png,8,16
6608.png,2,16
24323.png,0,12
25063.png,3,17
39571.png,3,21
40836.png,8,12
62669.png,18,23
60220.png,3,15
44105.png,8,5
65056.png,10,6
14404.png,3,7
13019.png,1,20
54994.png,18,23
66135.png,8,11
38368.png,5,29
72826.png,8,18
69267.png,1,7
19133.png,17,26
41055.png,13,28
73313.png,8,2
31737.png,19,18
25459.png,8,19
17286.png,3,17
19942.png,1,19
19789.png,0,7
49222.png,8,23
48261.png,3,14
63013.png,0,3
10268.png,18,23
9282.png,8,17
63402.png,8,11
42583.png,18,0
79970.png,8,6
32715.png,1,20
23673.png,15,7
39264.png,8,21
5430.png,8,12
62277.png,8,5
23272.png,19,27
74095.png,0,29
2674.png,8,10
54359.png,2,18
77723.png,0,2
80675.png,19,5
71736.png,1,28
53953.png,19,16
8349.png,8,18
6160.png,18,10
13772.png,3,22
23746.png,19,23
23147.png,19,14
9045.png,8,2
49772.png,7,22
9347.png,8,26
75145.png,8,13
26986.png,2,16
23157.png,14,10
47988.png,19,14
79648.png,8,19
42582.png,8,29
47502.png,8,6
2586.png,0,24
70873.png,8,3
48475.png,18,0
24182.png,9,3
22645.png,3,5
71341.png,3,15
70666.png,2,18
28918.png,2,5
23105.png,8,25
38051.png,10,4
6422.png,8,28
47255.png,19,9
52224.png,11,27
46246.png,3,17
33112.png,8,5
57994.png,1,19
9697.png,1,20
75006.png,2,25
14420.png,8,25
63703.png,18,0
53088.png,2,18
23010.png,19,25
67001.png,8,0
6495.png,8,25
14228.png,18,10
47886.png,15,13
16489.png,19,4
20462.png,18,6
55068.png,8,26
67601.png,18,17
63033.png,7,1
61909.png,8,19
37809.png,2,18
77888.png,8,11
43377.png,19,18
11272.png,8,28
18029.png,17,21
3466.png,8,4
79200.png,13,15
75301.png,2,17
42597.png,18,10
22103.png,8,23
13118.png,0,0
64145.png,3,29
30037.png,8,3
76759.png,8,8
53307.png,8,25
1041.png,19,23
44298.png,6,9
46214.png,1,20
31368.png,7,1
18010.png,0,6
20759.png,8,12
13548.png,8,18
29493.png,19,7
60199.png,8,8
64630.png,8,14
21482.png,2,16
73629.png,8,20
49581.png,5,10
14058.png,8,5
46789.png,2,17
33351.png,9,3
29287.png,19,20
67632.png,0,6
17771.png,2,17
41212.png,0,2
11499.png,15,21
48422.png,8,10
51748.png,19,25
7769.png,8,23
63843.png,8,18
41353.png,8,20
25221.png,3,3
67526.png,13,12
80095.png,8,23
57835.png,8,7
54756.png,8,26
74232.png,8,16
15154.png,18,7
55424.png,3,4
1840.png,15,23
62018.png,0,2
16611.png,17,29
25499.png,8,14
12515.png,2,18
39073.png,8,19
66016.png,0,0
72491.png,8,1
21118.png,8,7
66432.png,8,27
6818.png,8,12
50108.png,15,20
36242.png,1,14
30024.png,8,18
40021.png,8,4
18046.png,15,2
79232.png,8,4
75965.png,1,22
70213.png,8,1
4674.png,8,4
6937.png,8,0
69820.png,8,8
80096.png,6,1
65678.png,3,13
18666.png,7,1
25706.png,8,11
6025.png,0,12
16651.png,15,25
72413.png,8,3
26965.png,0,4
9981.png,8,9
23404.png,5,4
25726.png,18,25
40160.png,8,25
33843.png,9,4
64814.png,16,3
66052.png,9,19
930.png,18,23
4048.png,19,20
32918.png,6,21
60936.png,19,25
21976.png,9,20
14994.png,3,21
71296.png,8,7
36274.png,8,15
69650.png,5,12
40539.png,1,20
32278.png,8,29
20705.png,8,19
62571.png,14,9
71380.png,3,23
18057.png,8,23
69551.png,17,6
32182.png,8,10
71817.png,1,24
28073.png,8,10
74467.png,3,6
48814.png,8,25
46476.png,1,20
46583.png,7,0
26536.png,8,16
63699.png,10,27
15360.png,5,24
3231.png,19,13
6136.png,7,3
73710.png,8,21
752.png,12,15
48529.png,8,20
33479.png,8,13
73985.png,13,29
14686.png,9,26
33001.png,4,4
51910.png,2,25
45013.png,10,12
12267.png,8,24
20892.png,9,7
52967.png,8,27
26408.png,0,14
46614.png,8,4
14433.png,14,7
73814.png,8,6
48660.png,8,24
15988.png,8,16
24547.png,8,28
79067.png,8,29
23143.png,17,12
57199.png,3,15
10544.png,8,13
78682.png,18,23
32416.png,2,18
25879.png,8,8
29829.png,8,28
58704.png,0,14
45748.png,8,20
7537.png,0,24
37928.png,13,22
67486.png,8,19
43316.png,8,14
17378.png,0,6
2067.png,19,8
49239.png,8,25
67525.png,8,29
25070.png,19,8
6930.png,1,22
79057.png,8,4
50134.png,8,6
59112.png,8,6
9786.png,1,22
42482.png,8,23
20674.png,8,14
67921.png,5,15
77580.png,8,11
63452.png,19,29
16004.png,1,22
13271.png,2,17
38689.png,15,12
72828.png,8,23
24373.png,15,25
15648.png,8,8
36181.png,8,8
4616.png,3,19
77013.png,0,6
71542.png,8,13
31920.png,8,20
22623.png,8,29
43482.png,8,23
41247.png,5,4
52046.png,15,11
40834.png,8,4
21650.png,8,23
10971.png,8,1
38886.png,1,21
79354.png,19,11
61089.png,8,8
36914.png,8,13
58195.png,8,22
57119.png,8,2
60944.png,19,5
72383.png,8,27
33292.png,8,19
16564.png,15,6
33559.png,2,17
8705.png,16,9
6826.png,6,1
64861.png,8,12
75181.png,8,7
68839.png,8,10
20867.png,19,26
40659.png,9,4
70939.png,8,7
61810.png,0,10
30436.png,8,11
32219.png,2,17
9162.png,8,10
17935.png,19,14
7360.png,3,25
45236.png,17,18
66679.png,5,11
20337.png,8,5
75269.png,6,7
16689.png,8,13
74708.png,2,23
52856.png,8,19
20208.png,8,14
12378.png,8,21
12166.png,8,11
51148.png,8,1
9076.png,8,13
37488.png,3,3
59898.png,8,5
64777.png,8,16
49789.png,3,27
41713.png,3,21
4287.png,18,15
33006.png,8,4
44669.png,4,3
37637.png,8,20
31637.png,6,1
2151.png,19,29
36394.png,6,1
11215.png,6,1
13365.png,6,1
27427.png,12,8
25840.png,8,4
1228.png,8,9
1963.png,3,26
24808.png,2,18
53787.png,19,13
66914.png,8,10
6910.png,19,10
58897.png,1,5
78465.png,8,10
49433.png,8,25
4062.png,8,7
4186.png,9,11
33136.png,19,24
68432.png,8,17
3806.png,3,8
41897.png,9,11
46551.png,8,18
12395.png,8,22
76358.png,8,24
41604.png,8,29
4776.png,15,22
47399.png,8,1
11611.png,8,26
46908.png,3,7
28046.png,8,4
11939.png,15,24
29010.png,7,22
45156.png,8,17
72179.png,3,26
13357.png,2,6
65413.png,3,1
59420.png,8,9
56986.png,1,17
21747.png,19,2
25975.png,8,27
23429.png,0,15
34957.png,5,10
9481.png,2,17
56164.png,8,16
17577.png,15,13
65951.png,8,0
6417.png,6,21
58154.png,1,20
66407.png,8,25
69712.png,16,11
4128.png,2,18
34641.png,1,16
67740.png,8,2
50506.png,15,20
11614.png,3,7
80585.png,8,21
58748.png,0,4
57489.png,8,11
75108.png,7,27
21047.png,8,2
13857.png,1,12
37395.png,13,29
79574.png,8,4
6868.png,19,7
50061.png,4,12
67140.png,18,3
36648.png,1,22
13386.png,8,10
55931.png,13,9
66429.png,5,19
30335.png,19,8
23483.png,3,18
72036.png,6,15
80088.png,18,22
41761.png,8,18
43072.png,8,20
17221.png,8,27
59484.png,2,18
32480.png,19,9
42863.png,6,26
36125.png,11,4
49302.png,8,8
28694.png,14,8
75705.png,14,12
31064.png,5,24
43453.png,13,4
19994.png,7,20
21420.png,8,22
77543.png,8,16
74107.png,1,20
50744.png,1,20
11865.png,5,11
12762.png,8,26
10349.png,8,8
51401.png,2,18
29723.png,8,18
25189.png,17,10
12235.png,2,0
65841.png,12,0
75369.png,0,5
35022.png,0,5
52059.png,8,18
48454.png,2,22
8150.png,8,8
69601.png,17,17
67161.png,8,16
54585.png,2,14
68812.png,8,28
74518.png,19,19
10537.png,1,20
55641.png,8,1
45586.png,15,13
877.png,2,0
73595.png,0,15
63842.png,1,22
74386.png,9,4
78783.png,6,26
9590.png,3,22
72814.png,0,2
54341.png,2,25
53770.png,17,0
51133.png,19,8
53788.png,8,24
63197.png,8,9
79760.png,8,14
64534.png,1,22
34344.png,8,7
41243.png,19,18
7335.png,8,16
50177.png,19,13
13592.png,8,21
4398.png,11,26
60164.png,8,11
12677.png,7,22
70924.png,8,1
37415.png,9,4
74948.png,8,19
15718.png,7,11
5690.png,8,9
25271.png,8,21
61767.png,7,3
40367.png,8,28
38252.png,8,16
79849.png,3,3
79278.png,13,23
62506.png,8,0
33107.png,15,25
60937.png,8,29
15046.png,11,22
48622.png,1,28
76779.png,8,5
27470.png,8,4
40048.png,8,8
41764.png,8,6
30494.png,8,2
19162.png,0,2
55563.png,1,24
29167.png,8,27
37573.png,2,6
34593.png,2,6
34121.png,15,29
62694.png,8,23
45672.png,9,22
11409.png,8,4
7817.png,1,28
8637.png,8,24
36285.png,8,24
25777.png,2,0
43235.png,19,2
59519.png,8,15
68001.png,8,19
10205.png,19,23
76917.png,19,0
76369.png,8,1
63665.png,8,9
15535.png,8,14
14013.png,3,19
57983.png,17,26
78470.png,8,18
25483.png,0,15
5299.png,8,19
59315.png,3,23
8905.png,8,14
63957.png,19,27
25373.png,19,12
60047.png,8,29
31289.png,8,14
58292.png,0,14
48479.png,8,28
49531.png,6,4
71440.png,19,18
5557.png,13,13
39607.png,8,14
60904.png,8,27
30174.png,2,17
26969.png,8,25
61645.png,18,23
59042.png,4,11
8882.png,3,17
15749.png,11,27
68344.png,10,25
5863.png,8,25
31670.png,0,29
46586.png,0,29
18048.png,1,22
11434.png,1,20
42062.png,10,18
14371.png,8,6
46518.png,2,18
47792.png,15,4
14961.png,19,18
38438.png,8,1
2797.png,1,22
53599.png,6,1
24817.png,1,28
20689.png,8,1
73573.png,2,25
7085.png,4,19
33416.png,8,22
1074.png,9,12
53624.png,16,1
27594.png,2,17
69939.png,8,20
36216.png,8,4
14248.png,8,22
68396.png,19,5
58340.png,0,15
19075.png,8,20
39762.png,8,18
80393.png,2,24
63800.png,8,8
27759.png,8,22
8839.png,13,16
65947.png,8,1
41998.png,2,18
33152.png,8,6
105.png,6,23
39234.png,8,16
38885.png,14,16
3959.png,1,22
46342.png,8,26
27111.png,1,22
67996.png,4,1
59737.png,8,26
25823.png,8,26
37663.png,0,9
54334.png,8,10
14476.png,8,1
44874.png,18,6
31004.png,19,12
67615.png,2,13
12421.png,7,1
64908.png,8,4
33926.png,8,27
21688.png,8,2
35245.png,0,26
39771.png,0,19
3279.png,8,8
43831.png,0,14
47299.png,8,11
44777.png,3,22
2023.png,6,1
3666.png,2,5
70529.png,8,13
46701.png,8,20
5648.png,8,18
16208.png,8,12
6188.png,8,20
71675.png,8,7
61244.png,2,5
79736.png,0,21
79361.png,1,28
31493.png,8,16
31758.png,18,23
2967.png,8,3
41366.png,11,8
60510.png,8,5
33350.png,8,16
20098.png,8,28
45559.png,6,21
22643.png,8,18
65777.png,8,18
5175.png,8,25
56095.png,18,23
30709.png,1,20
62494.png,0,15
8988.png,8,16
61766.png,1,5
27041.png,8,7
51890.png,19,25
45519.png,8,19
22154.png,8,0
10231.png,19,7
25700.png,8,26
42579.png,19,24
3493.png,1,22
23221.png,8,13
56638.png,8,11
44764.png,19,9
55399.png,8,5
71420.png,8,28
22509.png,8,0
18544.png,8,19
46555.png,8,27
56423.png,5,19
49911.png,7,1
6559.png,8,16
71563.png,8,5
46439.png,2,17
4855.png,0,25
6606.png,8,23
78684.png,8,0
70605.png,1,5
65155.png,8,11
74262.png,8,7
77583.png,8,18
14281.png,8,5
64490.png,16,16
1849.png,17,10
43789.png,8,20
72233.png,8,7
75872.png,18,10
5748.png,2,17
64215.png,8,27
5904.png,8,15
72813.png,3,14
68658.png,8,12
41872.png,2,25
78855.png,1,16
34544.png,8,13
29706.png,8,9
3407.png,8,20
2746.png,19,17
64187.png,8,17
52814.png,8,1
18403.png,8,16
49548.png,8,14
71095.png,2,18
7456.png,19,14
73741.png,2,0
67029.png,19,6
47232.png,0,16
54197.png,15,13
47584.png,7,22
55396.png,8,16
57916.png,5,11
26899.png,16,17
19841.png,2,2
60843.png,8,21
59639.png,6,3
46.png,8,12
32380.png,8,28
9791.png,8,12
7182.png,19,17
64896.png,8,27
62491.png,8,10
4747.png,8,25
52362.png,17,7
28456.png,14,4
37543.png,8,29
16664.png,1,15
36044.png,8,18
37462.png,8,2
60847.png,3,17
44125.png,0,2
55799.png,8,16
63557.png,4,7
37163.png,8,23
62634.png,18,23
37790.png,3,3
20549.png,8,24
57782.png,18,23
20663.png,8,8
50721.png,2,18
75638.png,9,11
22806.png,18,0
51391.png,8,29
30556.png,8,15
36997.png,8,0
72825.png,2,6
72452.png,18,6
50866.png,8,4
61054.png,8,14
53881.png,8,19
74358.png,8,13
73654.png,8,4
63339.png,2,13
10970.png,8,10
51263.png,8,12
79328.png,9,3
28956.png,8,18
72864.png,11,16
19901.png,8,2
35605.png,0,6
44051.png,19,5
45933.png,8,4
39914.png,8,7
18442.png,17,0
31035.png,6,1
14104.png,8,5
49402.png,3,27
49672.png,2,17
73583.png,2,27
14517.png,3,13
65696.png,0,22
68688.png,1,5
6153.png,8,15
24699.png,8,3
61020.png,2,17
890.png,8,21
46576.png,4,4
45896.png,8,8
58911.png,5,19
14928.png,4,11
16371.png,18,23
67936.png,8,18
13983.png,8,3
27656.png,18,0
72922.png,19,13
67782.png,8,13
51161.png,8,16
31453.png,3,1
22953.png,8,17
55260.png,1,20
67619.png,3,29
56633.png,15,15
13895.png,6,9
12825.png,17,5
48790.png,8,2
1811.png,7,24
61078.png,8,7
62370.png,8,26
22561.png,14,7
17528.png,8,6
28141.png,10,3
6533.png,1,22
6866.png,14,29
28246.png,0,19
36618.png,8,2
14968.png,8,17
18792.png,6,21
57386.png,3,15
2915.png,19,19
45530.png,8,27
10935.png,3,26
76320.png,3,26
15582.png,1,22
28882.png,8,23
3487.png,18,22
58505.png,8,27
40389.png,0,2
21923.png,1,22
39255.png,5,29
12992.png,1,20
2092.png,16,9
39712.png,0,12
47623.png,8,28
77792.png,13,24
31945.png,2,17
39452.png,18,23
17017.png,19,5
18553.png,8,14
61799.png,8,10
56263.png,3,19
12266.png,2,17
20787.png,8,3
50552.png,2,17
69384.png,19,9
45113.png,3,23
67468.png,8,11
7610.png,8,8
60434.png,18,6
1876.png,8,2
65596.png,8,9
34576.png,18,23
65775.png,1,22
58184.png,3,6
7175.png,1,28
55445.png,2,18
47041.png,0,2
73666.png,8,22
38807.png,15,27
65001.png,0,7
45714.png,9,26
75817.png,8,13
19826.png,0,2
39640.png,12,14
59149.png,19,6
4082.png,2,17
226.png,3,27
65717.png,2,17
42168.png,1,20
9466.png,8,19
16005.png,8,16
46883.png,2,17
44185.png,8,22
8494.png,15,2
21833.png,15,1
72289.png,8,7
35005.png,9,3
43676.png,3,6
64984.png,4,23
14201.png,8,2
59591.png,1,22
12490.png,16,3
75535.png,8,29
6383.png,8,27
13162.png,8,21
24602.png,8,19
14503.png,8,14
7122.png,8,8
61607.png,15,8
67010.png,19,14
68814.png,2,2
36879.png,15,7
55126.png,8,10
73406.png,8,23
61890.png,0,14
31041.png,8,9
1667.png,16,9
50656.png,8,23
64728.png,1,13
13779.png,2,17
49303.png,8,9
49678.png,9,12
1938.png,0,18
9006.png,8,25
18005.png,8,11
47341.png,8,16
62646.png,8,10
28324.png,0,2
14754.png,8,6
34386.png,10,22
65546.png,3,12
78520.png,5,13
64902.png,0,24
57582.png,3,26
71697.png,9,4
61917.png,8,2
9506.png,15,16
56922.png,19,24
45091.png,8,7
64955.png,1,5
27177.png,8,11
60084.png,8,15
34373.png,8,11
8134.png,2,17
12349.png,2,18
24640.png,8,15
42076.png,8,17
80273.png,3,26
43339.png,2,0
35291.png,3,11
33826.png,17,26
4.png,0,21
62400.png,2,17
43808.png,8,23
19142.png,9,3
1516.png,19,2
24582.png,19,14
45503.png,3,4
65963.png,8,19
79783.png,1,27
78775.png,0,27
55505.png,8,0
52611.png,18,10
11203.png,8,4
77336.png,19,13
41304.png,8,5
19084.png,5,18
48029.png,8,14
51513.png,16,9
51861.png,17,21
73027.png,18,11
35598.png,16,7
47477.png,8,20
2781.png,8,25
21289.png,8,23
41126.png,8,5
24342.png,1,22
44525.png,2,17
13021.png,8,13
20103.png,5,4
5527.png,2,18
60779.png,0,2
61944.png,1,20
25991.png,8,4
1215.png,8,10
68763.png,18,5
75342.png,8,5
77808.png,0,0
20720.png,19,6
6231.png,2,13
42778.png,15,1
64083.png,8,2
34190.png,1,22
17662.png,14,27
66560.png,8,15
1009.png,11,24
28002.png,6,1
61878.png,5,19
60423.png,8,24
12785.png,6,21
78729.png,8,8
43464.png,8,10
41845.png,3,18
62904.png,8,7
43120.png,1,20
37134.png,0,19
30769.png,3,2
51973.png,1,20
19873.png,8,4
42260.png,8,1
60626.png,8,25
28892.png,3,26
63488.png,8,27
22334.png,2,18
76231.png,8,18
61940.png,1,20
56820.png,0,4
29377.png,1,5
71078.png,18,25
45833.png,8,3
43119.png,8,16
3952.png,8,14
5359.png,19,23
63333.png,8,14
3720.png,19,9
79247.png,19,19
5215.png,15,28
25103.png,16,3
50527.png,8,21
50894.png,7,28
54870.png,19,2
4941.png,2,17
60553.png,18,6
31934.png,8,20
78940.png,8,21
42970.png,8,19
23582.png,2,5
32130.png,1,28
62692.png,0,4
60059.png,8,11
20041.png,4,25
56967.png,19,28
53692.png,2,18
52751.png,3,13
22641.png,2,25
41138.png,6,1
62815.png,19,19
34281.png,8,19
24682.png,19,22
30781.png,0,5
51240.png,17,18
45668.png,19,27
40487.png,17,21
74344.png,8,12
61613.png,8,25
3798.png,1,20
16027.png,8,2
19271.png,18,7
15732.png,2,19
57336.png,3,7
65607.png,1,27
64395.png,6,21
30599.png,8,23
35775.png,19,19
11802.png,15,4
16983.png,2,17
23725.png,8,26
57800.png,7,3
28927.png,8,3
64614.png,9,4
66020.png,8,0
18312.png,2,17
41739.png,8,16
64775.png,1,22
26326.png,8,7
46950.png,11,8
30574.png,2,17
56554.png,8,29
64232.png,0,27
31066.png,8,17
39223.png,15,21
10423.png,8,19
2470.png,3,6
54219.png,8,22
59730.png,2,18
70630.png,0,7
10896.png,7,20
55341.png,15,25
23460.png,17,21
20049.png,8,27
18563.png,19,4
18108.png,8,20
48531.png,1,22
15857.png,3,0
74994.png,8,26
40253.png,8,0
30453.png,3,3
80717.png,4,19
45133.png,0,27
27881.png,4,26
51788.png,8,2
55807.png,8,1
12519.png,8,8
41270.png,8,27
64663.png,15,27
64624.png,1,28
15278.png,5,20
49557.png,2,18
37114.png,19,18
44499.png,0,24
3638.png,8,24
25787.png,8,28
28472.png,19,20
4843.png,8,27
70639.png,0,2
51780.png,1,5
34547.png,3,6
39191.png,8,21
1133.png,0,14
62520.png,8,23
47383.png,1,22
55532.png,8,25
46007.png,12,5
60754.png,2,18
4476.png,19,13
67058.png,3,26
40356.png,13,24
63088.png,11,3
16438.png,17,17
72358.png,0,18
43780.png,8,13
38090.png,2,10
58191.png,0,16
42377.png,8,0
78442.png,19,27
78703.png,8,4
6028.png,14,3
29409.png,8,25
71521.png,8,17
63246.png,0,8
2764.png,8,7
69732.png,7,22
56141.png,2,17
51200.png,8,22
32686.png,2,18
63967.png,8,20
40172.png,8,17
58534.png,18,23
19597.png,15,12
6179.png,8,17
42447.png,3,1
15553.png,8,4
28333.png,8,13
29209.png,18,27
75097.png,8,9
27498.png,3,16
24012.png,3,12
58069.png,8,10
21140.png,10,7
76646.png,8,7
75852.png,3,3
37518.png,5,11
51187.png,17,8
18105.png,8,21
76893.png,6,21
10992.png,8,27
62987.png,10,26
38263.png,19,13
7072.png,8,11
52869.png,8,4
39768.png,8,7
16911.png,8,28
7881.png,8,23
56271.png,19,18
58932.png,8,18
27674.png,8,6
36986.png,8,29
18858.png,1,20
26006.png,8,27
12587.png,16,22
73733.png,6,16
74182.png,8,13
20703.png,0,12
47042.png,8,26
76234.png,8,15
32225.png,8,5
46938.png,1,22
2039.png,3,2
65165.png,1,5
50844.png,8,10
40256.png,8,9
15138.png,1,5
63678.png,18,1
46566.png,8,13
44950.png,0,27
21033.png,8,3
49915.png,15,9
80304.png,8,14
10646.png,6,1
79560.png,8,4
11116.png,8,24
43834.png,2,17
41843.png,8,28
70908.png,8,19
50519.png,8,9
14453.png,5,4
60486.png,8,2
42033.png,7,5
13364.png,12,0
71638.png,8,19
64923.png,19,18
61143.png,19,14
71805.png,9,27
61366.png,15,5
43658.png,18,23
34655.png,8,14
39440.png,8,14
67470.png,8,15
59119.png,9,19
15120.png,9,27
79938.png,2,25
5001.png,8,25
52375.png,0,14
77527.png,17,26
282.png,19,16
15593.png,9,1
12229.png,15,22
52245.png,8,18
13272.png,8,10
42124.png,8,29
72694.png,3,26
65404.png,4,11
61222.png,8,2
60056.png,18,12
13110.png,5,23
78189.png,14,27
11894.png,8,11
63255.png,17,21
16337.png,8,20
39742.png,13,7
77123.png,4,19
62627.png,1,27
6063.png,14,8
34642.png,8,4
8864.png,0,0
42363.png,17,14
71072.png,19,10
57211.png,1,20
58802.png,17,17
35722.png,0,2
9215.png,2,18
45438.png,8,3
56179.png,8,1
67060.png,8,9
58293.png,8,1
70245.png,8,10
10685.png,8,7
53257.png,8,25
