base_cluster,other_cluster,group,outlier_id,options
"[3, 17]","[14, 7]","['64047', '33084', '53579', '12043', '77045']",77045,"['53579', '33084', '12043', '77045', '64047']"
"[0, 24]","[7, 22]","['31926', '74418', '48780', '37989', '79411']",79411,"['48780', '37989', '74418', '31926', '79411']"
"[3, 16]","[14, 8]","['11746', '56017', '59100', '177', '28732']",28732,"['56017', '11746', '59100', '177', '28732']"
"[9, 4]","[18, 23]","['79413', '64614', '80219', '50510', '72978']",72978,"['79413', '50510', '80219', '64614', '72978']"
"[3, 26]","[7, 20]","['32729', '72586', '9147', '68096', '54372']",54372,"['32729', '9147', '72586', '54372', '68096']"
"[5, 19]","[19, 28]","['77183', '63077', '10743', '35619', '23197']",23197,"['23197', '63077', '10743', '35619', '77183']"
"[5, 4]","[3, 28]","['63485', '70560', '62609', '27706', '12683']",12683,"['62609', '70560', '12683', '63485', '27706']"
"[4, 27]","[19, 28]","['12888', '70239', '5222', '77515', '43363']",43363,"['70239', '12888', '43363', '77515', '5222']"
"[3, 17]","[9, 4]","['64047', '54792', '38478', '12043', '50510']",50510,"['54792', '64047', '12043', '38478', '50510']"
"[18, 25]","[17, 21]","['73827', '62071', '3282', '25711', '69704']",69704,"['73827', '3282', '25711', '62071', '69704']"
"[5, 22]","[4, 27]","['40863', '77349', '57572', '7217', '5222']",5222,"['77349', '57572', '7217', '5222', '40863']"
"[3, 28]","[0, 6]","['73823', '12683', '55090', '8257', '43036']",43036,"['73823', '8257', '12683', '55090', '43036']"
"[15, 21]","[19, 10]","['20839', '7489', '13497', '3384', '25618']",25618,"['7489', '13497', '25618', '20839', '3384']"
"[14, 9]","[3, 7]","['6508', '40550', '14102', '26678', '30859']",30859,"['6508', '26678', '30859', '14102', '40550']"
"[3, 26]","[5, 4]","['32729', '1064', '49864', '72586', '51114']",51114,"['51114', '1064', '49864', '72586', '32729']"
"[19, 5]","[5, 22]","['32569', '76431', '17017', '72346', '40863']",40863,"['76431', '72346', '17017', '40863', '32569']"
"[3, 3]","[19, 25]","['10017', '10131', '22002', '994', '33749']",33749,"['994', '10131', '33749', '22002', '10017']"
"[3, 26]","[7, 20]","['68096', '11033', '9147', '72586', '2425']",2425,"['9147', '68096', '11033', '72586', '2425']"
"[19, 25]","[4, 27]","['26994', '74532', '47247', '59747', '77515']",77515,"['74532', '26994', '47247', '59747', '77515']"
"[17, 5]","[19, 18]","['7913', '33045', '72055', '50221', '30721']",30721,"['30721', '33045', '7913', '72055', '50221']"
"[3, 21]","[5, 4]","['57272', '14038', '47060', '42206', '51114']",51114,"['42206', '47060', '57272', '14038', '51114']"
"[3, 21]","[17, 5]","['57272', '14038', '42206', '53064', '33045']",33045,"['42206', '33045', '14038', '57272', '53064']"
"[3, 7]","[18, 23]","['4286', '30859', '19796', '73164', '10433']",10433,"['4286', '30859', '19796', '10433', '73164']"
"[7, 1]","[3, 21]","['8109', '16951', '53652', '12376', '14038']",14038,"['16951', '14038', '12376', '8109', '53652']"
"[7, 3]","[15, 28]","['75828', '64781', '52457', '61767', '23274']",23274,"['61767', '75828', '64781', '52457', '23274']"
"[0, 14]","[7, 20]","['1261', '75707', '17291', '80522', '2277']",2277,"['1261', '2277', '17291', '75707', '80522']"
"[18, 23]","[17, 5]","['14167', '64148', '64247', '67584', '33045']",33045,"['67584', '14167', '64148', '33045', '64247']"
"[3, 21]","[17, 18]","['57272', '14038', '47060', '53064', '21543']",21543,"['47060', '57272', '53064', '14038', '21543']"
"[15, 13]","[5, 29]","['24364', '53137', '20590', '42684', '51743']",51743,"['51743', '53137', '24364', '42684', '20590']"
"[3, 7]","[18, 25]","['19796', '73164', '19992', '4286', '3282']",3282,"['19992', '4286', '19796', '3282', '73164']"
"[5, 22]","[0, 2]","['57572', '40863', '77349', '48795', '51831']",51831,"['51831', '48795', '77349', '40863', '57572']"
"[0, 7]","[5, 19]","['66807', '15613', '65801', '72266', '60473']",60473,"['66807', '60473', '65801', '15613', '72266']"
"[7, 1]","[19, 14]","['8109', '16951', '12421', '12376', '26703']",26703,"['16951', '8109', '26703', '12421', '12376']"
"[4, 27]","[0, 0]","['70239', '5222', '77515', '12888', '78009']",78009,"['70239', '12888', '78009', '5222', '77515']"
"[18, 23]","[3, 21]","['72978', '26755', '10433', '61353', '14038']",14038,"['72978', '10433', '61353', '14038', '26755']"
"[0, 0]","[14, 9]","['78009', '14834', '28082', '8176', '26678']",26678,"['28082', '8176', '26678', '78009', '14834']"
"[3, 28]","[0, 0]","['73823', '12683', '55090', '42226', '8176']",8176,"['73823', '8176', '12683', '42226', '55090']"
"[17, 21]","[19, 18]","['78147', '40487', '9795', '62454', '74633']",74633,"['62454', '78147', '74633', '40487', '9795']"
"[17, 18]","[3, 3]","['31693', '21543', '66935', '70105', '30004']",30004,"['66935', '31693', '70105', '30004', '21543']"
"[3, 16]","[9, 26]","['63317', '11746', '56017', '59100', '23716']",23716,"['11746', '23716', '63317', '59100', '56017']"
"[15, 28]","[17, 21]","['38548', '10526', '67905', '23274', '62454']",62454,"['67905', '23274', '62454', '10526', '38548']"
"[17, 21]","[15, 17]","['40487', '78147', '62454', '9795', '60915']",60915,"['9795', '78147', '60915', '62454', '40487']"
"[9, 3]","[15, 13]","['14914', '64671', '1268', '9662', '20590']",20590,"['14914', '64671', '9662', '1268', '20590']"
"[19, 13]","[14, 7]","['37914', '26354', '35479', '42612', '77045']",77045,"['42612', '77045', '26354', '37914', '35479']"
"[19, 8]","[3, 7]","['36396', '19346', '71082', '6777', '4286']",4286,"['36396', '19346', '6777', '71082', '4286']"
"[17, 5]","[18, 23]","['7913', '33045', '72055', '50221', '15451']",15451,"['15451', '33045', '50221', '72055', '7913']"
"[19, 13]","[3, 16]","['43396', '42612', '35479', '43324', '177']",177,"['43324', '177', '42612', '35479', '43396']"
"[19, 10]","[0, 6]","['73023', '25168', '21540', '25618', '41154']",41154,"['25168', '25618', '73023', '21540', '41154']"
"[0, 24]","[19, 5]","['37989', '31926', '74418', '48780', '63902']",63902,"['31926', '37989', '74418', '63902', '48780']"
"[18, 23]","[3, 3]","['78682', '15451', '61353', '26052', '10017']",10017,"['78682', '61353', '15451', '26052', '10017']"
"[19, 28]","[0, 2]","['43363', '52721', '40111', '55589', '63508']",63508,"['63508', '43363', '52721', '55589', '40111']"
"[3, 26]","[9, 4]","['50906', '34449', '19246', '68096', '64614']",64614,"['50906', '64614', '34449', '19246', '68096']"
"[14, 7]","[19, 10]","['25607', '38835', '51393', '67483', '25618']",25618,"['51393', '67483', '38835', '25618', '25607']"
"[3, 4]","[5, 29]","['11039', '9383', '20671', '35787', '57316']",57316,"['9383', '20671', '35787', '11039', '57316']"
"[5, 22]","[19, 10]","['77349', '40863', '7217', '57572', '55791']",55791,"['55791', '77349', '7217', '57572', '40863']"
"[19, 5]","[17, 18]","['72346', '17017', '76431', '59952', '51240']",51240,"['59952', '72346', '76431', '51240', '17017']"
"[3, 17]","[9, 11]","['64047', '12043', '53579', '38478', '52758']",52758,"['64047', '52758', '38478', '12043', '53579']"
"[3, 7]","[17, 21]","['19992', '4286', '73164', '30859', '62454']",62454,"['4286', '30859', '62454', '19992', '73164']"
"[14, 7]","[5, 29]","['51393', '77045', '38835', '67483', '52548']",52548,"['52548', '67483', '38835', '51393', '77045']"
"[17, 5]","[3, 26]","['33045', '7913', '72055', '50221', '49864']",49864,"['72055', '49864', '33045', '50221', '7913']"
"[18, 23]","[7, 22]","['67584', '26052', '6216', '12104', '40679']",40679,"['6216', '12104', '67584', '26052', '40679']"
"[15, 28]","[19, 18]","['67905', '3258', '23274', '38548', '30721']",30721,"['23274', '38548', '67905', '3258', '30721']"
"[18, 23]","[5, 22]","['61353', '14167', '72365', '48306', '77349']",77349,"['14167', '48306', '77349', '61353', '72365']"
"[18, 25]","[14, 9]","['4132', '62071', '3282', '25711', '40550']",40550,"['62071', '3282', '40550', '25711', '4132']"
"[19, 10]","[0, 6]","['25168', '21540', '25618', '73023', '59474']",59474,"['73023', '25168', '21540', '59474', '25618']"
"[0, 2]","[17, 21]","['44802', '9836', '43995', '67842', '40487']",40487,"['67842', '44802', '43995', '9836', '40487']"
"[0, 2]","[5, 22]","['45218', '67465', '51831', '44802', '40863']",40863,"['67465', '40863', '51831', '44802', '45218']"
"[5, 4]","[7, 1]","['53032', '62609', '27706', '35725', '12421']",12421,"['62609', '53032', '35725', '12421', '27706']"
"[0, 6]","[5, 22]","['75880', '25447', '41154', '43036', '48795']",48795,"['43036', '25447', '48795', '75880', '41154']"
"[3, 28]","[14, 7]","['73823', '12683', '42226', '8257', '51393']",51393,"['42226', '12683', '8257', '51393', '73823']"
"[7, 3]","[0, 7]","['64781', '75828', '61767', '52457', '10984']",10984,"['75828', '10984', '61767', '52457', '64781']"
"[17, 5]","[0, 7]","['33045', '72055', '50221', '7913', '15613']",15613,"['72055', '50221', '33045', '15613', '7913']"
"[15, 28]","[7, 3]","['23274', '10526', '67905', '3258', '75828']",75828,"['23274', '10526', '3258', '75828', '67905']"
"[3, 7]","[19, 10]","['30859', '73164', '19992', '19796', '25168']",25168,"['19992', '25168', '30859', '73164', '19796']"
"[5, 29]","[0, 24]","['51743', '52548', '57316', '55950', '37989']",37989,"['52548', '37989', '55950', '51743', '57316']"
"[17, 5]","[19, 10]","['33045', '50221', '7913', '72055', '55791']",55791,"['72055', '7913', '55791', '50221', '33045']"
"[7, 1]","[19, 13]","['3536', '16951', '12421', '53652', '42612']",42612,"['12421', '53652', '42612', '3536', '16951']"
"[15, 21]","[9, 3]","['20839', '7489', '3384', '13497', '74662']",74662,"['13497', '20839', '74662', '3384', '7489']"
"[0, 7]","[19, 14]","['10984', '65801', '15613', '66807', '26372']",26372,"['15613', '66807', '65801', '10984', '26372']"
"[14, 9]","[19, 5]","['26506', '14102', '39708', '6508', '63902']",63902,"['6508', '39708', '63902', '26506', '14102']"
"[3, 7]","[5, 19]","['30859', '19796', '4286', '19992', '53655']",53655,"['19796', '53655', '30859', '4286', '19992']"
"[5, 22]","[19, 14]","['40863', '57572', '48795', '7217', '64729']",64729,"['64729', '57572', '7217', '40863', '48795']"
"[9, 4]","[19, 28]","['64614', '80219', '79413', '50510', '42272']",42272,"['80219', '64614', '50510', '42272', '79413']"
"[3, 7]","[14, 8]","['30859', '19796', '4286', '73164', '46039']",46039,"['46039', '73164', '30859', '4286', '19796']"
"[14, 8]","[3, 5]","['28694', '28732', '40877', '46039', '74226']",74226,"['28694', '40877', '74226', '28732', '46039']"
"[3, 5]","[18, 23]","['64', '63514', '74226', '12162', '26052']",26052,"['12162', '26052', '63514', '64', '74226']"
"[15, 28]","[19, 14]","['10526', '38548', '3258', '67905', '64729']",64729,"['64729', '3258', '67905', '38548', '10526']"
"[18, 23]","[14, 7]","['20502', '40817', '32105', '61353', '25607']",25607,"['40817', '20502', '32105', '25607', '61353']"
"[3, 21]","[19, 28]","['47060', '42206', '57272', '53064', '42272']",42272,"['42206', '42272', '47060', '53064', '57272']"
"[19, 10]","[15, 28]","['21540', '55791', '25168', '25618', '3258']",3258,"['25618', '25168', '55791', '21540', '3258']"
"[3, 17]","[14, 9]","['64047', '12043', '38478', '33084', '14102']",14102,"['33084', '38478', '12043', '64047', '14102']"
"[3, 7]","[19, 14]","['37907', '30859', '19992', '19796', '26372']",26372,"['26372', '19796', '30859', '37907', '19992']"
"[3, 5]","[5, 19]","['74226', '64', '12162', '63514', '54232']",54232,"['54232', '12162', '74226', '63514', '64']"
"[19, 14]","[4, 27]","['64729', '26372', '26703', '72517', '77515']",77515,"['64729', '26703', '26372', '72517', '77515']"
"[9, 3]","[19, 13]","['14914', '9662', '1268', '64671', '42612']",42612,"['14914', '9662', '42612', '1268', '64671']"
"[19, 14]","[0, 0]","['64729', '26372', '72517', '26703', '78009']",78009,"['72517', '64729', '78009', '26372', '26703']"
"[3, 5]","[5, 22]","['64', '74226', '12162', '63514', '7217']",7217,"['63514', '74226', '7217', '64', '12162']"
"[5, 29]","[3, 28]","['18711', '52548', '51743', '55950', '55090']",55090,"['51743', '55950', '52548', '55090', '18711']"
"[19, 25]","[3, 3]","['47247', '26994', '33749', '59747', '994']",994,"['33749', '59747', '994', '47247', '26994']"
"[14, 8]","[15, 21]","['28694', '28732', '46039', '39691', '13497']",13497,"['28694', '39691', '46039', '13497', '28732']"
"[0, 7]","[5, 22]","['65801', '15613', '72266', '10984', '7217']",7217,"['7217', '65801', '10984', '15613', '72266']"
"[19, 10]","[3, 21]","['25618', '21540', '25168', '73023', '57272']",57272,"['25168', '73023', '21540', '25618', '57272']"
"[15, 17]","[0, 14]","['1225', '47834', '11908', '60915', '37963']",37963,"['60915', '11908', '37963', '1225', '47834']"
"[18, 25]","[17, 5]","['25711', '4132', '62071', '73827', '7913']",7913,"['62071', '4132', '7913', '73827', '25711']"
"[3, 26]","[5, 29]","['72586', '32729', '34449', '40031', '51743']",51743,"['72586', '51743', '40031', '32729', '34449']"
"[19, 18]","[5, 22]","['35149', '29042', '55086', '41277', '77349']",77349,"['41277', '29042', '55086', '77349', '35149']"
"[9, 4]","[14, 8]","['80219', '50510', '79413', '64614', '46039']",46039,"['46039', '64614', '50510', '79413', '80219']"
"[19, 13]","[4, 27]","['43396', '43324', '37914', '42612', '5222']",5222,"['42612', '5222', '37914', '43324', '43396']"
"[5, 29]","[0, 6]","['21765', '57316', '52548', '55950', '25447']",25447,"['52548', '21765', '25447', '57316', '55950']"
"[4, 27]","[9, 11]","['77515', '12888', '5222', '70239', '30907']",30907,"['5222', '30907', '77515', '12888', '70239']"
"[9, 26]","[0, 24]","['23716', '7474', '50181', '27788', '37989']",37989,"['7474', '37989', '27788', '50181', '23716']"
"[19, 28]","[3, 4]","['55589', '43363', '42272', '23197', '11039']",11039,"['55589', '11039', '42272', '23197', '43363']"
"[19, 5]","[15, 13]","['63902', '59952', '17017', '72346', '42684']",42684,"['42684', '59952', '72346', '63902', '17017']"
"[0, 24]","[5, 4]","['37989', '74418', '48780', '31926', '62609']",62609,"['48780', '74418', '62609', '37989', '31926']"
"[3, 4]","[19, 10]","['35787', '9383', '20671', '11039', '21540']",21540,"['20671', '9383', '35787', '21540', '11039']"
"[0, 2]","[3, 16]","['9836', '59390', '28242', '63508', '59100']",59100,"['9836', '28242', '59100', '63508', '59390']"
"[3, 26]","[18, 23]","['72586', '1064', '9147', '32729', '64148']",64148,"['32729', '1064', '64148', '9147', '72586']"
"[9, 4]","[4, 27]","['64614', '79413', '80219', '50510', '5222']",5222,"['80219', '64614', '50510', '79413', '5222']"
"[17, 18]","[3, 28]","['66935', '51240', '21408', '31693', '42226']",42226,"['42226', '66935', '31693', '21408', '51240']"
"[7, 20]","[19, 10]","['55305', '54372', '2277', '2425', '25168']",25168,"['2277', '55305', '2425', '25168', '54372']"
"[3, 7]","[7, 3]","['4286', '30859', '37907', '19796', '61767']",61767,"['61767', '19796', '30859', '37907', '4286']"
"[19, 5]","[15, 21]","['55314', '76431', '17017', '72346', '13497']",13497,"['17017', '72346', '55314', '76431', '13497']"
"[3, 5]","[9, 11]","['64', '12162', '74226', '63514', '61914']",61914,"['74226', '61914', '12162', '64', '63514']"
"[15, 13]","[5, 4]","['34763', '24364', '25079', '42684', '51114']",51114,"['25079', '24364', '42684', '34763', '51114']"
"[3, 4]","[5, 19]","['20671', '35787', '9383', '11039', '54232']",54232,"['11039', '35787', '54232', '20671', '9383']"
"[19, 14]","[3, 16]","['72517', '26703', '64729', '26372', '11746']",11746,"['72517', '26703', '11746', '26372', '64729']"
"[15, 28]","[7, 22]","['23274', '67905', '3258', '38548', '23132']",23132,"['3258', '67905', '23274', '38548', '23132']"
"[3, 21]","[5, 22]","['53064', '42206', '47060', '14038', '57572']",57572,"['47060', '57572', '42206', '53064', '14038']"
"[15, 28]","[9, 26]","['10526', '3258', '23274', '67905', '6759']",6759,"['3258', '10526', '6759', '67905', '23274']"
"[0, 7]","[3, 16]","['65801', '66807', '72266', '15613', '63317']",63317,"['63317', '72266', '15613', '65801', '66807']"
"[4, 27]","[7, 20]","['12888', '5222', '70239', '77515', '54372']",54372,"['5222', '12888', '70239', '77515', '54372']"
"[19, 5]","[3, 3]","['17017', '55314', '32569', '76431', '72700']",72700,"['55314', '76431', '17017', '32569', '72700']"
"[17, 18]","[15, 28]","['21408', '21543', '66316', '6955', '10526']",10526,"['6955', '21408', '10526', '21543', '66316']"
"[3, 3]","[19, 5]","['30004', '994', '10017', '22487', '55314']",55314,"['10017', '30004', '994', '55314', '22487']"
"[15, 21]","[19, 18]","['20839', '13497', '7489', '3384', '49556']",49556,"['20839', '7489', '13497', '3384', '49556']"
"[5, 29]","[3, 17]","['55950', '18711', '21765', '57316', '64047']",64047,"['18711', '21765', '55950', '57316', '64047']"
"[5, 29]","[3, 5]","['18711', '21765', '55950', '52548', '63514']",63514,"['63514', '18711', '21765', '55950', '52548']"
"[7, 3]","[15, 17]","['61767', '64781', '52457', '75828', '1225']",1225,"['52457', '61767', '1225', '75828', '64781']"
"[0, 24]","[15, 13]","['31926', '48780', '74418', '37989', '68970']",68970,"['68970', '74418', '48780', '31926', '37989']"
"[5, 29]","[9, 4]","['21765', '55950', '57316', '18711', '50510']",50510,"['57316', '50510', '18711', '55950', '21765']"
"[3, 26]","[7, 3]","['1064', '19246', '49864', '50906', '52457']",52457,"['1064', '50906', '49864', '19246', '52457']"
"[17, 21]","[15, 17]","['40487', '69704', '9795', '62549', '60915']",60915,"['60915', '9795', '62549', '69704', '40487']"
"[17, 21]","[4, 27]","['69704', '62454', '62549', '40487', '70239']",70239,"['62549', '62454', '69704', '70239', '40487']"
"[9, 3]","[17, 5]","['9662', '74662', '64671', '1268', '33045']",33045,"['64671', '33045', '9662', '74662', '1268']"
"[9, 4]","[19, 18]","['79413', '80219', '64614', '50510', '49556']",49556,"['49556', '80219', '64614', '79413', '50510']"
"[9, 4]","[19, 13]","['50510', '79413', '64614', '80219', '35479']",35479,"['79413', '35479', '80219', '50510', '64614']"
"[0, 7]","[19, 10]","['72266', '10984', '15613', '66807', '25168']",25168,"['72266', '10984', '25168', '66807', '15613']"
"[19, 5]","[5, 29]","['76431', '59952', '32569', '17017', '51743']",51743,"['32569', '59952', '51743', '17017', '76431']"
"[19, 14]","[17, 18]","['64729', '72517', '26703', '26372', '31693']",31693,"['72517', '26703', '64729', '26372', '31693']"
