base_cluster,other_cluster,group,outlier_id,options
"[0, 6]","[3, 26]","['59474', '75880', '43036', '41154', '34449']",34449,"['43036', '34449', '75880', '41154', '59474']"
"[9, 4]","[19, 25]","['64614', '80219', '50510', '79413', '26994']",26994,"['50510', '80219', '79413', '26994', '64614']"
"[15, 21]","[19, 28]","['7489', '20839', '13497', '3384', '23197']",23197,"['13497', '23197', '20839', '3384', '7489']"
"[19, 18]","[3, 28]","['36535', '74633', '49556', '41277', '55090']",55090,"['36535', '55090', '49556', '74633', '41277']"
"[9, 3]","[18, 23]","['9662', '64671', '74662', '14914', '12104']",12104,"['9662', '64671', '12104', '74662', '14914']"
"[5, 4]","[0, 0]","['53032', '27706', '63485', '70560', '78009']",78009,"['63485', '27706', '70560', '53032', '78009']"
"[15, 21]","[7, 20]","['3384', '13497', '20839', '7489', '2425']",2425,"['13497', '7489', '3384', '2425', '20839']"
"[19, 14]","[15, 28]","['64729', '26372', '26703', '72517', '67905']",67905,"['26372', '64729', '26703', '72517', '67905']"
"[15, 28]","[19, 18]","['38548', '67905', '10526', '23274', '55086']",55086,"['38548', '55086', '10526', '67905', '23274']"
"[3, 4]","[5, 22]","['11039', '9383', '20671', '35787', '40863']",40863,"['20671', '35787', '11039', '40863', '9383']"
"[18, 23]","[15, 28]","['64247', '20502', '72978', '10433', '23274']",23274,"['10433', '23274', '64247', '20502', '72978']"
"[0, 24]","[19, 10]","['48780', '37989', '31926', '74418', '55791']",55791,"['37989', '74418', '48780', '31926', '55791']"
"[3, 21]","[7, 3]","['53064', '57272', '14038', '42206', '75828']",75828,"['53064', '75828', '42206', '57272', '14038']"
"[0, 24]","[5, 19]","['74418', '31926', '48780', '37989', '77183']",77183,"['31926', '37989', '48780', '74418', '77183']"
"[0, 2]","[3, 12]","['9836', '48095', '27625', '44145', '27821']",27821,"['9836', '48095', '27821', '44145', '27625']"
"[17, 18]","[5, 22]","['21408', '51240', '70105', '66316', '77349']",77349,"['66316', '21408', '77349', '51240', '70105']"
"[17, 5]","[0, 6]","['33045', '7913', '72055', '50221', '43375']",43375,"['72055', '7913', '50221', '43375', '33045']"
"[19, 5]","[3, 12]","['63902', '32569', '55314', '72346', '37955']",37955,"['63902', '72346', '37955', '55314', '32569']"
"[3, 7]","[0, 2]","['73164', '30859', '37907', '19796', '28242']",28242,"['19796', '30859', '37907', '73164', '28242']"
"[9, 26]","[0, 2]","['7474', '50181', '6759', '27788', '70440']",70440,"['6759', '7474', '50181', '27788', '70440']"
"[17, 5]","[19, 28]","['50221', '72055', '33045', '7913', '55589']",55589,"['72055', '55589', '33045', '50221', '7913']"
"[19, 13]","[5, 22]","['37914', '43396', '42612', '35479', '57572']",57572,"['37914', '43396', '57572', '42612', '35479']"
"[9, 4]","[19, 13]","['79413', '80219', '64614', '50510', '26354']",26354,"['50510', '26354', '79413', '80219', '64614']"
"[3, 21]","[0, 14]","['14038', '47060', '53064', '42206', '75707']",75707,"['53064', '42206', '75707', '47060', '14038']"
"[0, 24]","[9, 3]","['74418', '31926', '37989', '48780', '9662']",9662,"['31926', '74418', '37989', '48780', '9662']"
"[7, 1]","[3, 5]","['12421', '16951', '17550', '3536', '12162']",12162,"['12162', '3536', '16951', '12421', '17550']"
"[9, 4]","[7, 20]","['79413', '80219', '64614', '50510', '2277']",2277,"['2277', '50510', '80219', '79413', '64614']"
"[19, 10]","[5, 19]","['25618', '73023', '55791', '25168', '35619']",35619,"['25618', '55791', '25168', '35619', '73023']"
"[19, 5]","[5, 22]","['32569', '76431', '17017', '55314', '7217']",7217,"['32569', '55314', '17017', '76431', '7217']"
"[19, 28]","[5, 4]","['55589', '43363', '52721', '42272', '53032']",53032,"['55589', '42272', '52721', '53032', '43363']"
"[7, 22]","[4, 27]","['79411', '31113', '23132', '40679', '5222']",5222,"['31113', '5222', '79411', '23132', '40679']"
"[3, 26]","[17, 5]","['49864', '72586', '19246', '32729', '7913']",7913,"['19246', '32729', '7913', '49864', '72586']"
"[14, 9]","[18, 25]","['39708', '40550', '6508', '26678', '4132']",4132,"['26678', '39708', '4132', '40550', '6508']"
"[14, 9]","[17, 21]","['26506', '40550', '39708', '14102', '62549']",62549,"['39708', '40550', '26506', '62549', '14102']"
"[7, 1]","[19, 28]","['12421', '17550', '16951', '10825', '52721']",52721,"['16951', '12421', '10825', '17550', '52721']"
"[19, 8]","[18, 25]","['36396', '71082', '19346', '6777', '73827']",73827,"['73827', '6777', '19346', '71082', '36396']"
"[15, 21]","[19, 10]","['13497', '20839', '7489', '3384', '25168']",25168,"['7489', '25168', '20839', '3384', '13497']"
"[14, 9]","[19, 18]","['40550', '39708', '26678', '14102', '74633']",74633,"['40550', '26678', '39708', '74633', '14102']"
"[15, 13]","[18, 23]","['25079', '53137', '24364', '34763', '5909']",5909,"['24364', '34763', '25079', '5909', '53137']"
"[5, 4]","[0, 14]","['62609', '27706', '63485', '70560', '17291']",17291,"['63485', '62609', '17291', '27706', '70560']"
"[15, 21]","[0, 24]","['13497', '3384', '20839', '7489', '74418']",74418,"['7489', '74418', '13497', '3384', '20839']"
"[5, 4]","[17, 18]","['35725', '27706', '53032', '51114', '66316']",66316,"['35725', '53032', '27706', '51114', '66316']"
"[3, 21]","[19, 13]","['47060', '42206', '14038', '57272', '42612']",42612,"['42612', '57272', '42206', '14038', '47060']"
"[7, 1]","[5, 19]","['3536', '16951', '8109', '12376', '63077']",63077,"['3536', '12376', '8109', '63077', '16951']"
"[14, 7]","[7, 3]","['67483', '25607', '51393', '77045', '75828']",75828,"['67483', '75828', '77045', '25607', '51393']"
"[7, 20]","[3, 16]","['2277', '55305', '54372', '2425', '63317']",63317,"['55305', '63317', '2425', '2277', '54372']"
"[7, 22]","[3, 3]","['23132', '40679', '79411', '31113', '994']",994,"['23132', '994', '79411', '31113', '40679']"
"[17, 18]","[14, 7]","['6955', '66316', '21408', '66935', '67483']",67483,"['66316', '21408', '6955', '66935', '67483']"
"[5, 29]","[19, 10]","['52548', '18711', '51743', '21765', '55791']",55791,"['18711', '21765', '52548', '51743', '55791']"
"[5, 22]","[19, 14]","['7217', '77349', '57572', '48795', '26372']",26372,"['7217', '77349', '57572', '48795', '26372']"
"[17, 18]","[19, 13]","['21543', '66935', '70105', '6955', '35479']",35479,"['35479', '6955', '21543', '70105', '66935']"
"[18, 23]","[3, 21]","['14167', '64247', '15451', '72365', '42206']",42206,"['14167', '72365', '42206', '64247', '15451']"
"[3, 21]","[14, 9]","['42206', '14038', '53064', '47060', '26506']",26506,"['53064', '14038', '47060', '26506', '42206']"
"[18, 25]","[5, 4]","['3282', '25711', '4132', '73827', '53032']",53032,"['3282', '73827', '4132', '53032', '25711']"
"[3, 7]","[7, 3]","['19796', '4286', '19992', '73164', '52457']",52457,"['19796', '4286', '73164', '19992', '52457']"
"[19, 28]","[3, 5]","['52721', '43363', '55589', '42272', '74226']",74226,"['42272', '55589', '74226', '43363', '52721']"
"[0, 7]","[5, 19]","['66807', '65801', '10984', '15613', '53655']",53655,"['66807', '15613', '10984', '53655', '65801']"
"[19, 10]","[3, 28]","['25168', '25618', '21540', '73023', '55090']",55090,"['25168', '55090', '21540', '25618', '73023']"
"[9, 4]","[5, 22]","['64614', '79413', '50510', '80219', '40863']",40863,"['50510', '80219', '64614', '40863', '79413']"
"[17, 18]","[0, 0]","['66935', '46660', '70105', '21543', '78009']",78009,"['70105', '46660', '21543', '66935', '78009']"
"[15, 21]","[18, 23]","['13497', '20839', '7489', '3384', '5909']",5909,"['7489', '3384', '13497', '5909', '20839']"
"[5, 22]","[17, 21]","['7217', '40863', '77349', '57572', '69704']",69704,"['69704', '77349', '57572', '40863', '7217']"
"[7, 20]","[19, 25]","['55305', '2277', '2425', '54372', '26994']",26994,"['2425', '2277', '54372', '26994', '55305']"
"[17, 18]","[3, 5]","['6955', '31693', '70105', '66316', '64']",64,"['64', '31693', '70105', '6955', '66316']"
"[14, 7]","[15, 21]","['25607', '38835', '51393', '67483', '7489']",7489,"['25607', '7489', '67483', '38835', '51393']"
"[17, 5]","[0, 6]","['7913', '72055', '50221', '33045', '49395']",49395,"['49395', '72055', '33045', '50221', '7913']"
"[9, 3]","[3, 12]","['14914', '74662', '9662', '1268', '37955']",37955,"['14914', '1268', '37955', '9662', '74662']"
"[9, 4]","[3, 16]","['80219', '50510', '64614', '79413', '59100']",59100,"['79413', '64614', '59100', '50510', '80219']"
"[0, 7]","[19, 25]","['72266', '10984', '66807', '15613', '47247']",47247,"['66807', '15613', '47247', '72266', '10984']"
"[9, 26]","[3, 7]","['27788', '7474', '23716', '50181', '19992']",19992,"['50181', '19992', '7474', '27788', '23716']"
"[3, 5]","[19, 25]","['12162', '64', '63514', '74226', '74532']",74532,"['74226', '74532', '63514', '12162', '64']"
"[7, 22]","[14, 7]","['23132', '79411', '40679', '31113', '25607']",25607,"['31113', '79411', '23132', '40679', '25607']"
"[17, 5]","[0, 0]","['72055', '33045', '7913', '50221', '8176']",8176,"['8176', '50221', '33045', '7913', '72055']"
"[14, 8]","[0, 24]","['39691', '40877', '28732', '28694', '37989']",37989,"['28732', '39691', '37989', '28694', '40877']"
"[15, 21]","[18, 25]","['3384', '13497', '7489', '20839', '4132']",4132,"['20839', '3384', '4132', '13497', '7489']"
"[5, 29]","[17, 5]","['52548', '57316', '18711', '55950', '7913']",7913,"['18711', '55950', '7913', '52548', '57316']"
"[7, 1]","[15, 17]","['3536', '12421', '8109', '17550', '47834']",47834,"['17550', '8109', '12421', '3536', '47834']"
"[0, 14]","[3, 17]","['42604', '75707', '39894', '37963', '38478']",38478,"['37963', '42604', '75707', '39894', '38478']"
"[3, 21]","[17, 18]","['53064', '14038', '57272', '47060', '6955']",6955,"['57272', '47060', '53064', '14038', '6955']"
"[19, 25]","[0, 14]","['59747', '74532', '33749', '26994', '75707']",75707,"['33749', '26994', '75707', '74532', '59747']"
"[0, 6]","[15, 13]","['59474', '75880', '25447', '43375', '34763']",34763,"['59474', '34763', '25447', '43375', '75880']"
"[19, 5]","[5, 4]","['55314', '76431', '32569', '17017', '51114']",51114,"['32569', '17017', '51114', '55314', '76431']"
"[19, 25]","[0, 24]","['59747', '33749', '74532', '26994', '48780']",48780,"['26994', '33749', '59747', '48780', '74532']"
"[0, 0]","[15, 21]","['14834', '78009', '28082', '8176', '13497']",13497,"['78009', '13497', '8176', '28082', '14834']"
"[14, 7]","[3, 28]","['67483', '25607', '51393', '38835', '12683']",12683,"['67483', '38835', '51393', '25607', '12683']"
"[15, 21]","[9, 3]","['7489', '20839', '13497', '3384', '1268']",1268,"['20839', '13497', '3384', '1268', '7489']"
"[14, 9]","[19, 13]","['26678', '6508', '40550', '26506', '43324']",43324,"['6508', '26678', '43324', '26506', '40550']"
"[3, 5]","[14, 9]","['63514', '12162', '64', '74226', '40550']",40550,"['40550', '64', '63514', '12162', '74226']"
"[14, 8]","[19, 13]","['46039', '39691', '28732', '28694', '35479']",35479,"['35479', '28694', '46039', '28732', '39691']"
"[7, 1]","[4, 27]","['16951', '17550', '12421', '53652', '12888']",12888,"['17550', '53652', '16951', '12421', '12888']"
"[0, 0]","[9, 26]","['28082', '8176', '78009', '14834', '23716']",23716,"['8176', '14834', '78009', '28082', '23716']"
"[3, 26]","[19, 28]","['1064', '72586', '18887', '50906', '42272']",42272,"['42272', '50906', '72586', '18887', '1064']"
"[7, 1]","[19, 8]","['16951', '12376', '17550', '3536', '71082']",71082,"['16951', '71082', '3536', '12376', '17550']"
"[19, 13]","[17, 18]","['43396', '37914', '42612', '35479', '21543']",21543,"['42612', '37914', '21543', '43396', '35479']"
"[14, 8]","[3, 5]","['40877', '46039', '28732', '28694', '63514']",63514,"['40877', '63514', '28694', '28732', '46039']"
"[15, 13]","[19, 14]","['34763', '68970', '24364', '25079', '26372']",26372,"['34763', '68970', '24364', '25079', '26372']"
"[18, 25]","[17, 5]","['25711', '3282', '73827', '4132', '50221']",50221,"['25711', '3282', '50221', '4132', '73827']"
"[3, 21]","[19, 10]","['47060', '42206', '57272', '53064', '73023']",73023,"['47060', '57272', '42206', '73023', '53064']"
"[15, 21]","[18, 23]","['3384', '13497', '20839', '7489', '42151']",42151,"['13497', '20839', '7489', '42151', '3384']"
"[19, 5]","[7, 3]","['72346', '17017', '76431', '59952', '52457']",52457,"['72346', '17017', '59952', '76431', '52457']"
"[9, 4]","[19, 14]","['80219', '79413', '50510', '64614', '72517']",72517,"['79413', '64614', '50510', '80219', '72517']"
"[15, 13]","[0, 24]","['20590', '53137', '34763', '42684', '37989']",37989,"['34763', '20590', '37989', '42684', '53137']"
"[0, 24]","[5, 29]","['48780', '74418', '37989', '31926', '51743']",51743,"['37989', '48780', '31926', '74418', '51743']"
"[14, 7]","[19, 25]","['38835', '51393', '67483', '77045', '33749']",33749,"['33749', '51393', '77045', '38835', '67483']"
"[7, 3]","[5, 4]","['52457', '61767', '75828', '64781', '53032']",53032,"['52457', '64781', '75828', '53032', '61767']"
"[0, 0]","[9, 26]","['14834', '8176', '78009', '28082', '7474']",7474,"['14834', '78009', '8176', '28082', '7474']"
"[3, 28]","[17, 21]","['12683', '8257', '42226', '73823', '62454']",62454,"['42226', '8257', '12683', '62454', '73823']"
"[7, 22]","[19, 13]","['31113', '79411', '23132', '40679', '43324']",43324,"['79411', '31113', '43324', '40679', '23132']"
"[19, 25]","[3, 7]","['26994', '59747', '47247', '33749', '30859']",30859,"['33749', '59747', '30859', '26994', '47247']"
"[5, 29]","[0, 0]","['51743', '18711', '52548', '55950', '78009']",78009,"['52548', '18711', '55950', '51743', '78009']"
"[15, 17]","[17, 18]","['11908', '47834', '1225', '60915', '21543']",21543,"['1225', '47834', '21543', '11908', '60915']"
"[18, 25]","[17, 5]","['73827', '62071', '3282', '4132', '7913']",7913,"['3282', '4132', '7913', '73827', '62071']"
"[14, 9]","[5, 22]","['26506', '6508', '39708', '40550', '40863']",40863,"['39708', '40550', '26506', '40863', '6508']"
"[0, 0]","[7, 20]","['14834', '8176', '28082', '78009', '2425']",2425,"['8176', '78009', '14834', '2425', '28082']"
"[9, 4]","[15, 21]","['80219', '50510', '79413', '64614', '20839']",20839,"['20839', '64614', '80219', '50510', '79413']"
"[9, 3]","[7, 20]","['9662', '14914', '74662', '1268', '54372']",54372,"['1268', '54372', '14914', '9662', '74662']"
"[17, 21]","[9, 3]","['40487', '69704', '62549', '9795', '14914']",14914,"['14914', '69704', '62549', '40487', '9795']"
"[0, 2]","[19, 25]","['67465', '28242', '60860', '27625', '47247']",47247,"['60860', '27625', '47247', '67465', '28242']"
"[3, 26]","[19, 14]","['1064', '18887', '34449', '50906', '26703']",26703,"['34449', '26703', '1064', '18887', '50906']"
"[19, 10]","[5, 4]","['25618', '73023', '55791', '21540', '35725']",35725,"['25618', '35725', '73023', '21540', '55791']"
"[15, 21]","[0, 6]","['20839', '13497', '3384', '7489', '25447']",25447,"['20839', '7489', '3384', '13497', '25447']"
"[14, 7]","[7, 1]","['51393', '25607', '38835', '67483', '17550']",17550,"['17550', '67483', '38835', '51393', '25607']"
"[0, 2]","[3, 12]","['45218', '9836', '66847', '48095', '37955']",37955,"['45218', '48095', '37955', '66847', '9836']"
"[17, 18]","[19, 28]","['21408', '31693', '66316', '66935', '42272']",42272,"['42272', '66935', '31693', '66316', '21408']"
"[5, 19]","[3, 5]","['77183', '10743', '60473', '63077', '12162']",12162,"['12162', '63077', '10743', '77183', '60473']"
"[15, 21]","[5, 29]","['20839', '13497', '7489', '3384', '51743']",51743,"['7489', '20839', '3384', '13497', '51743']"
"[9, 3]","[19, 5]","['14914', '9662', '1268', '64671', '76431']",76431,"['1268', '64671', '76431', '14914', '9662']"
"[17, 21]","[19, 10]","['62549', '78147', '62454', '9795', '73023']",73023,"['62549', '62454', '78147', '73023', '9795']"
"[0, 24]","[19, 18]","['31926', '48780', '74418', '37989', '74633']",74633,"['31926', '74418', '48780', '74633', '37989']"
"[19, 18]","[15, 21]","['55086', '49556', '30721', '35149', '3384']",3384,"['35149', '30721', '3384', '49556', '55086']"
"[9, 3]","[14, 9]","['14914', '1268', '74662', '64671', '14102']",14102,"['74662', '1268', '14914', '64671', '14102']"
"[5, 4]","[14, 9]","['62609', '35725', '70560', '63485', '14102']",14102,"['70560', '35725', '62609', '63485', '14102']"
"[15, 13]","[7, 22]","['68970', '24364', '42684', '25079', '40679']",40679,"['24364', '40679', '25079', '42684', '68970']"
"[19, 18]","[18, 23]","['74633', '29042', '58616', '36535', '14167']",14167,"['29042', '58616', '36535', '14167', '74633']"
"[14, 7]","[18, 25]","['51393', '25607', '77045', '38835', '25711']",25711,"['38835', '51393', '25711', '25607', '77045']"
"[0, 7]","[9, 4]","['15613', '65801', '72266', '66807', '50510']",50510,"['50510', '72266', '65801', '66807', '15613']"
"[3, 28]","[9, 11]","['42226', '12683', '55090', '8257', '41897']",41897,"['8257', '41897', '12683', '55090', '42226']"
"[9, 11]","[3, 21]","['4186', '61914', '52758', '335', '53064']",53064,"['335', '61914', '4186', '52758', '53064']"
"[7, 22]","[14, 7]","['23132', '31113', '40679', '79411', '67483']",67483,"['31113', '40679', '23132', '79411', '67483']"
"[5, 4]","[0, 6]","['51114', '35725', '53032', '2004', '43036']",43036,"['2004', '43036', '53032', '35725', '51114']"
"[9, 4]","[7, 22]","['64614', '50510', '79413', '80219', '40679']",40679,"['50510', '40679', '80219', '79413', '64614']"
"[7, 3]","[18, 25]","['75828', '52457', '64781', '61767', '3282']",3282,"['75828', '52457', '64781', '3282', '61767']"
"[0, 14]","[19, 8]","['42604', '39894', '17291', '75707', '19346']",19346,"['19346', '75707', '39894', '42604', '17291']"
"[3, 26]","[14, 8]","['18887', '49864', '9147', '72586', '46039']",46039,"['46039', '9147', '49864', '72586', '18887']"
"[3, 7]","[5, 29]","['37907', '19992', '4286', '30859', '51743']",51743,"['4286', '37907', '30859', '19992', '51743']"
"[19, 25]","[5, 4]","['26994', '33749', '47247', '74532', '27706']",27706,"['74532', '47247', '27706', '26994', '33749']"
"[15, 13]","[18, 23]","['53137', '24364', '25079', '20590', '67584']",67584,"['24364', '25079', '20590', '67584', '53137']"
"[3, 16]","[14, 7]","['56017', '177', '63317', '11746', '51393']",51393,"['11746', '56017', '177', '51393', '63317']"
"[14, 7]","[3, 26]","['38835', '77045', '25607', '67483', '50906']",50906,"['77045', '50906', '38835', '67483', '25607']"
