base_cluster,other_cluster,group,outlier_id,options
"[17, 18]","[7, 1]","['66935', '66316', '31693', '70105', '12376']",12376,"['31693', '70105', '66935', '12376', '66316']"
"[17, 18]","[7, 3]","['66935', '70105', '21543', '6955', '75828']",75828,"['66935', '70105', '6955', '75828', '21543']"
"[15, 13]","[3, 4]","['34763', '53137', '25079', '42684', '20671']",20671,"['42684', '53137', '34763', '25079', '20671']"
"[15, 28]","[3, 7]","['67905', '3258', '10526', '38548', '37907']",37907,"['10526', '67905', '37907', '3258', '38548']"
"[17, 18]","[7, 22]","['6955', '21408', '66935', '31693', '40679']",40679,"['40679', '21408', '31693', '66935', '6955']"
"[0, 6]","[18, 23]","['43036', '49395', '59474', '75880', '61353']",61353,"['61353', '59474', '75880', '49395', '43036']"
"[18, 23]","[0, 0]","['5909', '26052', '48306', '37360', '28082']",28082,"['48306', '37360', '28082', '26052', '5909']"
"[15, 21]","[3, 26]","['20839', '7489', '13497', '3384', '49864']",49864,"['49864', '3384', '20839', '13497', '7489']"
"[0, 2]","[18, 23]","['59390', '51831', '63508', '45218', '48306']",48306,"['63508', '59390', '51831', '48306', '45218']"
"[3, 26]","[15, 17]","['40031', '68096', '9147', '11033', '1225']",1225,"['1225', '40031', '9147', '11033', '68096']"
"[0, 2]","[18, 25]","['43995', '48095', '80744', '9639', '62071']",62071,"['9639', '80744', '62071', '43995', '48095']"
"[18, 25]","[0, 14]","['62071', '4132', '25711', '73827', '75707']",75707,"['62071', '4132', '73827', '75707', '25711']"
"[17, 18]","[7, 3]","['46660', '21408', '51240', '70105', '75828']",75828,"['70105', '75828', '46660', '21408', '51240']"
"[15, 28]","[3, 3]","['3258', '23274', '10526', '67905', '994']",994,"['3258', '23274', '994', '67905', '10526']"
"[17, 18]","[7, 22]","['66316', '31693', '51240', '66935', '40679']",40679,"['66935', '31693', '40679', '51240', '66316']"
"[18, 23]","[0, 7]","['20502', '67584', '26755', '61353', '72266']",72266,"['67584', '20502', '26755', '61353', '72266']"
"[0, 6]","[18, 25]","['75880', '43036', '25447', '41154', '62071']",62071,"['62071', '43036', '41154', '25447', '75880']"
"[3, 26]","[15, 17]","['18887', '40031', '72586', '9147', '1225']",1225,"['9147', '40031', '1225', '72586', '18887']"
"[3, 3]","[15, 13]","['22002', '30004', '994', '72700', '53137']",53137,"['72700', '994', '22002', '53137', '30004']"
"[17, 18]","[7, 20]","['21543', '70105', '31693', '21408', '55305']",55305,"['21543', '70105', '31693', '21408', '55305']"
"[3, 17]","[15, 28]","['38478', '12043', '64047', '33084', '10526']",10526,"['64047', '12043', '10526', '33084', '38478']"
"[17, 18]","[7, 3]","['70105', '31693', '46660', '21543', '52457']",52457,"['46660', '52457', '21543', '31693', '70105']"
"[17, 18]","[7, 20]","['21543', '21408', '6955', '66316', '54372']",54372,"['54372', '6955', '21543', '66316', '21408']"
"[18, 23]","[0, 7]","['64148', '67584', '15451', '12104', '10984']",10984,"['67584', '10984', '12104', '64148', '15451']"
"[15, 13]","[3, 26]","['42684', '34763', '20590', '24364', '49864']",49864,"['42684', '34763', '20590', '49864', '24364']"
"[17, 18]","[7, 22]","['66935', '6955', '31693', '70105', '23132']",23132,"['31693', '70105', '6955', '23132', '66935']"
"[18, 23]","[0, 0]","['37360', '65195', '14167', '40817', '78009']",78009,"['37360', '65195', '40817', '14167', '78009']"
"[17, 21]","[7, 20]","['62549', '9795', '69704', '78147', '54372']",54372,"['62549', '9795', '54372', '78147', '69704']"
"[17, 21]","[7, 1]","['69704', '62549', '40487', '9795', '53652']",53652,"['40487', '53652', '69704', '62549', '9795']"
"[7, 1]","[17, 18]","['53652', '17550', '12376', '16951', '21543']",21543,"['17550', '21543', '53652', '16951', '12376']"
"[15, 13]","[3, 26]","['42684', '20590', '34763', '24364', '34449']",34449,"['20590', '34763', '34449', '42684', '24364']"
"[17, 18]","[7, 1]","['51240', '21408', '66935', '31693', '3536']",3536,"['51240', '31693', '21408', '3536', '66935']"
"[17, 18]","[7, 20]","['21543', '46660', '66316', '6955', '54372']",54372,"['21543', '54372', '46660', '66316', '6955']"
"[17, 21]","[7, 20]","['9795', '69704', '62454', '62549', '2277']",2277,"['9795', '62454', '69704', '2277', '62549']"
"[7, 1]","[17, 5]","['12421', '3536', '8109', '10825', '50221']",50221,"['8109', '50221', '3536', '10825', '12421']"
"[0, 7]","[18, 23]","['72266', '15613', '65801', '10984', '65195']",65195,"['65801', '72266', '15613', '10984', '65195']"
"[17, 18]","[7, 1]","['21408', '21543', '6955', '46660', '12376']",12376,"['12376', '6955', '21543', '21408', '46660']"
"[3, 28]","[15, 17]","['55090', '73823', '42226', '8257', '11908']",11908,"['8257', '73823', '11908', '42226', '55090']"
"[18, 23]","[0, 14]","['72365', '26755', '72978', '59794', '75707']",75707,"['72365', '75707', '26755', '59794', '72978']"
"[0, 14]","[18, 23]","['75707', '17291', '42604', '80522', '40817']",40817,"['17291', '80522', '42604', '40817', '75707']"
"[17, 21]","[7, 20]","['9795', '78147', '62454', '69704', '55305']",55305,"['55305', '62454', '69704', '9795', '78147']"
"[0, 7]","[18, 23]","['10984', '65801', '72266', '66807', '61353']",61353,"['72266', '65801', '66807', '10984', '61353']"
"[15, 13]","[3, 26]","['68970', '24364', '42684', '25079', '32729']",32729,"['32729', '68970', '42684', '24364', '25079']"
"[17, 21]","[7, 3]","['62454', '69704', '9795', '40487', '52457']",52457,"['69704', '62454', '9795', '52457', '40487']"
"[3, 3]","[15, 17]","['22487', '10131', '30004', '994', '60915']",60915,"['22487', '60915', '10131', '30004', '994']"
"[0, 14]","[18, 23]","['42604', '17291', '39894', '80522', '14167']",14167,"['14167', '42604', '17291', '39894', '80522']"
"[0, 14]","[18, 23]","['75707', '1261', '42604', '39894', '5909']",5909,"['39894', '42604', '5909', '1261', '75707']"
"[0, 14]","[18, 23]","['17291', '42604', '37963', '1261', '64148']",64148,"['42604', '64148', '37963', '17291', '1261']"
"[7, 1]","[17, 5]","['17550', '53652', '12376', '12421', '33045']",33045,"['17550', '12421', '53652', '33045', '12376']"
"[3, 16]","[15, 28]","['56017', '11746', '59100', '177', '3258']",3258,"['177', '59100', '11746', '3258', '56017']"
"[17, 18]","[7, 3]","['66935', '21408', '66316', '21543', '64781']",64781,"['21408', '64781', '66935', '66316', '21543']"
"[0, 2]","[18, 23]","['44145', '59390', '60860', '32703', '26755']",26755,"['59390', '60860', '44145', '32703', '26755']"
"[15, 17]","[3, 16]","['11908', '60915', '1225', '47834', '63317']",63317,"['1225', '47834', '11908', '60915', '63317']"
"[0, 2]","[18, 25]","['67842', '43629', '63508', '43995', '62071']",62071,"['67842', '62071', '43629', '63508', '43995']"
"[15, 28]","[3, 4]","['3258', '67905', '10526', '38548', '9383']",9383,"['67905', '38548', '10526', '3258', '9383']"
"[17, 21]","[7, 22]","['62549', '40487', '62454', '9795', '31113']",31113,"['9795', '62549', '62454', '31113', '40487']"
"[3, 3]","[15, 13]","['72700', '22002', '10017', '22487', '53137']",53137,"['72700', '22002', '10017', '53137', '22487']"
"[7, 20]","[17, 18]","['2425', '55305', '54372', '2277', '6955']",6955,"['2425', '55305', '2277', '6955', '54372']"
"[3, 21]","[15, 17]","['42206', '57272', '14038', '53064', '11908']",11908,"['57272', '53064', '42206', '14038', '11908']"
"[18, 23]","[0, 0]","['61353', '12104', '65195', '64148', '8176']",8176,"['8176', '64148', '12104', '61353', '65195']"
"[3, 16]","[15, 13]","['177', '63317', '59100', '11746', '34763']",34763,"['63317', '11746', '34763', '177', '59100']"
"[18, 23]","[0, 2]","['72978', '14167', '12104', '32105', '67465']",67465,"['14167', '67465', '72978', '32105', '12104']"
"[0, 14]","[18, 23]","['80522', '39894', '37963', '75707', '48306']",48306,"['37963', '39894', '75707', '48306', '80522']"
"[0, 0]","[18, 23]","['78009', '8176', '28082', '14834', '5909']",5909,"['78009', '8176', '14834', '28082', '5909']"
"[0, 2]","[18, 23]","['32703', '59390', '27625', '62759', '48306']",48306,"['62759', '59390', '32703', '48306', '27625']"
"[0, 7]","[18, 25]","['72266', '65801', '10984', '15613', '4132']",4132,"['4132', '10984', '15613', '65801', '72266']"
"[15, 13]","[3, 12]","['25079', '42684', '34763', '24364', '1181']",1181,"['25079', '1181', '24364', '42684', '34763']"
"[18, 25]","[0, 0]","['3282', '4132', '25711', '62071', '28082']",28082,"['4132', '28082', '62071', '3282', '25711']"
"[17, 18]","[7, 1]","['46660', '66935', '70105', '51240', '12376']",12376,"['51240', '66935', '46660', '12376', '70105']"
"[0, 2]","[18, 25]","['67842', '28242', '9639', '70440', '3282']",3282,"['28242', '9639', '70440', '3282', '67842']"
"[17, 18]","[7, 22]","['31693', '70105', '66316', '21543', '23132']",23132,"['23132', '70105', '66316', '31693', '21543']"
"[0, 2]","[18, 25]","['54867', '67465', '45218', '32703', '73827']",73827,"['54867', '32703', '45218', '67465', '73827']"
"[15, 13]","[3, 7]","['24364', '53137', '25079', '68970', '30859']",30859,"['25079', '30859', '68970', '24364', '53137']"
"[17, 18]","[7, 1]","['51240', '31693', '21408', '66316', '53652']",53652,"['21408', '31693', '53652', '51240', '66316']"
"[3, 7]","[15, 13]","['30859', '37907', '73164', '4286', '68970']",68970,"['30859', '4286', '68970', '37907', '73164']"
"[3, 17]","[15, 13]","['54792', '12043', '53579', '38478', '20590']",20590,"['54792', '12043', '38478', '53579', '20590']"
"[15, 13]","[3, 4]","['24364', '34763', '42684', '53137', '35787']",35787,"['34763', '35787', '42684', '53137', '24364']"
"[18, 25]","[0, 2]","['3282', '4132', '25711', '62071', '43995']",43995,"['3282', '4132', '43995', '62071', '25711']"
"[7, 1]","[17, 21]","['12421', '8109', '3536', '16951', '69704']",69704,"['12421', '3536', '16951', '69704', '8109']"
"[17, 18]","[7, 3]","['66316', '66935', '6955', '51240', '52457']",52457,"['51240', '66316', '6955', '52457', '66935']"
"[3, 28]","[15, 13]","['73823', '12683', '55090', '8257', '25079']",25079,"['55090', '8257', '25079', '12683', '73823']"
"[18, 23]","[0, 6]","['59794', '12104', '64148', '32105', '59474']",59474,"['12104', '59474', '64148', '32105', '59794']"
"[17, 21]","[7, 3]","['9795', '69704', '62454', '78147', '61767']",61767,"['62454', '61767', '78147', '69704', '9795']"
"[3, 21]","[15, 21]","['53064', '57272', '14038', '47060', '3384']",3384,"['57272', '3384', '53064', '47060', '14038']"
"[15, 13]","[3, 16]","['42684', '34763', '53137', '20590', '11746']",11746,"['11746', '53137', '42684', '34763', '20590']"
"[0, 14]","[18, 23]","['80522', '37963', '1261', '39894', '40817']",40817,"['40817', '37963', '80522', '39894', '1261']"
"[3, 3]","[15, 28]","['22002', '30004', '72700', '10131', '10526']",10526,"['22002', '72700', '10526', '30004', '10131']"
"[3, 28]","[15, 28]","['8257', '42226', '55090', '12683', '67905']",67905,"['8257', '55090', '42226', '67905', '12683']"
"[0, 6]","[18, 25]","['41154', '59474', '25447', '43375', '25711']",25711,"['25447', '41154', '25711', '59474', '43375']"
"[3, 16]","[15, 13]","['59100', '177', '63317', '11746', '53137']",53137,"['63317', '59100', '177', '11746', '53137']"
"[3, 26]","[15, 28]","['68096', '18887', '50906', '9147', '38548']",38548,"['9147', '68096', '50906', '18887', '38548']"
"[7, 1]","[17, 18]","['12376', '3536', '12421', '10825', '31693']",31693,"['12421', '3536', '10825', '12376', '31693']"
"[15, 17]","[3, 17]","['1225', '11908', '60915', '47834', '54792']",54792,"['11908', '1225', '60915', '54792', '47834']"
"[7, 1]","[17, 18]","['12421', '53652', '10825', '3536', '66935']",66935,"['66935', '10825', '3536', '12421', '53652']"
"[0, 6]","[18, 23]","['49395', '25447', '43375', '43036', '32105']",32105,"['32105', '43036', '25447', '49395', '43375']"
"[15, 28]","[3, 28]","['38548', '10526', '3258', '67905', '42226']",42226,"['67905', '10526', '3258', '38548', '42226']"
"[7, 1]","[17, 21]","['8109', '10825', '17550', '12376', '62454']",62454,"['10825', '62454', '17550', '8109', '12376']"
"[18, 23]","[0, 7]","['40817', '48306', '26052', '65195', '10984']",10984,"['48306', '40817', '10984', '26052', '65195']"
"[7, 1]","[17, 5]","['12376', '3536', '10825', '16951', '50221']",50221,"['3536', '10825', '12376', '16951', '50221']"
"[15, 28]","[3, 16]","['23274', '10526', '3258', '38548', '56017']",56017,"['38548', '56017', '23274', '10526', '3258']"
"[3, 26]","[15, 13]","['34449', '40031', '1064', '49864', '42684']",42684,"['42684', '40031', '1064', '34449', '49864']"
"[3, 3]","[15, 17]","['10131', '30004', '22487', '10017', '11908']",11908,"['10017', '10131', '22487', '30004', '11908']"
"[15, 17]","[3, 12]","['11908', '47834', '60915', '1225', '27821']",27821,"['60915', '47834', '1225', '27821', '11908']"
"[15, 28]","[3, 12]","['67905', '38548', '10526', '23274', '20968']",20968,"['23274', '10526', '67905', '20968', '38548']"
"[15, 13]","[3, 5]","['68970', '24364', '20590', '42684', '63514']",63514,"['20590', '63514', '68970', '24364', '42684']"
"[7, 1]","[17, 21]","['8109', '16951', '3536', '17550', '9795']",9795,"['3536', '16951', '8109', '17550', '9795']"
"[0, 6]","[18, 23]","['43375', '59474', '49395', '75880', '67584']",67584,"['43375', '59474', '67584', '75880', '49395']"
"[7, 1]","[17, 5]","['12421', '16951', '17550', '8109', '7913']",7913,"['12421', '7913', '17550', '8109', '16951']"
"[0, 14]","[18, 23]","['75707', '80522', '37963', '1261', '61353']",61353,"['75707', '80522', '37963', '61353', '1261']"
"[15, 28]","[3, 4]","['10526', '3258', '67905', '23274', '11039']",11039,"['23274', '11039', '10526', '3258', '67905']"
"[0, 2]","[18, 23]","['32703', '28242', '27625', '44125', '14167']",14167,"['27625', '14167', '28242', '44125', '32703']"
"[18, 23]","[0, 6]","['72365', '59794', '65195', '15451', '43036']",43036,"['59794', '43036', '15451', '72365', '65195']"
"[3, 26]","[15, 17]","['72586', '50906', '40031', '68096', '60915']",60915,"['72586', '68096', '60915', '40031', '50906']"
"[15, 28]","[3, 12]","['3258', '67905', '10526', '38548', '37955']",37955,"['37955', '38548', '10526', '67905', '3258']"
"[18, 25]","[0, 0]","['62071', '4132', '25711', '3282', '8176']",8176,"['8176', '25711', '4132', '62071', '3282']"
"[0, 14]","[18, 25]","['37963', '80522', '42604', '39894', '62071']",62071,"['62071', '80522', '42604', '39894', '37963']"
"[3, 26]","[15, 21]","['18887', '50906', '72586', '49864', '3384']",3384,"['49864', '3384', '18887', '72586', '50906']"
"[3, 7]","[15, 28]","['4286', '19992', '73164', '37907', '23274']",23274,"['73164', '23274', '19992', '4286', '37907']"
"[3, 21]","[15, 13]","['53064', '57272', '14038', '42206', '24364']",24364,"['42206', '24364', '14038', '53064', '57272']"
"[0, 2]","[18, 23]","['43995', '80744', '9639', '60860', '10433']",10433,"['10433', '9639', '60860', '43995', '80744']"
"[15, 13]","[3, 3]","['34763', '25079', '68970', '24364', '22487']",22487,"['68970', '22487', '25079', '24364', '34763']"
"[17, 18]","[7, 3]","['70105', '21408', '6955', '66935', '52457']",52457,"['6955', '70105', '21408', '52457', '66935']"
"[18, 23]","[0, 6]","['48306', '32105', '14167', '67584', '59474']",59474,"['32105', '67584', '59474', '14167', '48306']"
"[0, 6]","[18, 25]","['59474', '25447', '43375', '75880', '25711']",25711,"['43375', '25711', '59474', '75880', '25447']"
"[15, 13]","[3, 4]","['20590', '34763', '53137', '25079', '11039']",11039,"['53137', '25079', '34763', '20590', '11039']"
"[18, 25]","[0, 6]","['3282', '4132', '25711', '73827', '41154']",41154,"['73827', '3282', '41154', '25711', '4132']"
"[3, 7]","[15, 17]","['73164', '30859', '4286', '19992', '47834']",47834,"['19992', '4286', '73164', '47834', '30859']"
"[7, 1]","[17, 21]","['16951', '17550', '3536', '12421', '62454']",62454,"['16951', '12421', '3536', '62454', '17550']"
"[18, 23]","[0, 7]","['40817', '26755', '72978', '48306', '72266']",72266,"['72266', '72978', '26755', '48306', '40817']"
"[3, 26]","[15, 21]","['50906', '32729', '19246', '1064', '20839']",20839,"['19246', '20839', '1064', '50906', '32729']"
"[15, 13]","[3, 16]","['20590', '25079', '24364', '53137', '11746']",11746,"['25079', '20590', '11746', '53137', '24364']"
"[3, 17]","[15, 21]","['54792', '38478', '33084', '53579', '7489']",7489,"['54792', '38478', '53579', '7489', '33084']"
"[3, 3]","[15, 13]","['30004', '10017', '10131', '72700', '34763']",34763,"['10131', '30004', '72700', '34763', '10017']"
"[17, 21]","[7, 3]","['40487', '69704', '62549', '62454', '52457']",52457,"['52457', '40487', '69704', '62549', '62454']"
"[0, 6]","[18, 25]","['59474', '49395', '43375', '25447', '4132']",4132,"['43375', '59474', '49395', '25447', '4132']"
"[18, 23]","[0, 14]","['6216', '12104', '26755', '32105', '37963']",37963,"['26755', '6216', '37963', '32105', '12104']"
"[3, 26]","[15, 13]","['49864', '40031', '18887', '50906', '68970']",68970,"['50906', '40031', '49864', '68970', '18887']"
"[3, 17]","[15, 13]","['12043', '33084', '54792', '38478', '53137']",53137,"['33084', '38478', '53137', '54792', '12043']"
"[3, 3]","[15, 28]","['10017', '22002', '22487', '10131', '3258']",3258,"['22487', '3258', '10131', '10017', '22002']"
"[3, 17]","[15, 28]","['38478', '54792', '33084', '53579', '10526']",10526,"['10526', '33084', '53579', '54792', '38478']"
"[3, 17]","[15, 13]","['12043', '33084', '53579', '54792', '24364']",24364,"['12043', '53579', '54792', '24364', '33084']"
"[15, 28]","[3, 21]","['23274', '3258', '67905', '10526', '14038']",14038,"['14038', '23274', '3258', '10526', '67905']"
"[3, 17]","[15, 13]","['54792', '64047', '38478', '53579', '34763']",34763,"['54792', '64047', '34763', '53579', '38478']"
"[0, 14]","[18, 23]","['42604', '39894', '37963', '80522', '48306']",48306,"['37963', '42604', '39894', '80522', '48306']"
"[0, 14]","[18, 25]","['42604', '1261', '37963', '17291', '62071']",62071,"['42604', '17291', '62071', '37963', '1261']"
"[0, 14]","[18, 25]","['39894', '80522', '75707', '42604', '3282']",3282,"['39894', '3282', '75707', '80522', '42604']"
"[3, 17]","[15, 21]","['38478', '54792', '64047', '53579', '7489']",7489,"['64047', '53579', '38478', '54792', '7489']"
"[3, 7]","[15, 13]","['30859', '73164', '19992', '4286', '68970']",68970,"['68970', '73164', '19992', '4286', '30859']"
