base_cluster,other_cluster,group,outlier_id,options
"[19, 28]","[15, 28]","['40111', '55589', '42272', '23197', '38548']",38548,"['23197', '55589', '40111', '38548', '42272']"
"[0, 14]","[19, 14]","['80522', '42604', '37963', '39894', '72517']",72517,"['42604', '80522', '37963', '39894', '72517']"
"[3, 3]","[9, 3]","['72700', '22002', '30004', '994', '14914']",14914,"['72700', '14914', '30004', '22002', '994']"
"[3, 26]","[9, 26]","['49864', '72586', '11033', '32729', '27788']",27788,"['32729', '72586', '27788', '49864', '11033']"
"[19, 28]","[15, 28]","['43363', '40111', '42272', '55589', '67905']",67905,"['55589', '67905', '43363', '40111', '42272']"
"[9, 3]","[7, 3]","['64671', '1268', '14914', '74662', '61767']",61767,"['14914', '1268', '61767', '74662', '64671']"
"[3, 3]","[9, 3]","['22002', '10017', '10131', '22487', '9662']",9662,"['10017', '9662', '22002', '10131', '22487']"
"[5, 4]","[3, 4]","['51114', '2004', '35725', '62609', '11039']",11039,"['51114', '2004', '11039', '35725', '62609']"
"[3, 3]","[9, 3]","['22002', '22487', '994', '10131', '14914']",14914,"['22002', '14914', '10131', '994', '22487']"
"[17, 18]","[19, 18]","['66935', '51240', '31693', '46660', '41277']",41277,"['51240', '66935', '41277', '46660', '31693']"
"[14, 8]","[19, 8]","['28694', '40877', '39691', '46039', '6777']",6777,"['46039', '28694', '40877', '6777', '39691']"
"[17, 21]","[3, 21]","['62549', '78147', '62454', '69704', '47060']",47060,"['62454', '62549', '78147', '47060', '69704']"
"[5, 4]","[3, 4]","['63485', '27706', '62609', '51114', '20671']",20671,"['20671', '27706', '62609', '63485', '51114']"
"[19, 18]","[17, 18]","['36535', '74633', '30721', '41277', '6955']",6955,"['36535', '74633', '41277', '6955', '30721']"
"[17, 18]","[19, 18]","['51240', '21408', '46660', '66935', '49556']",49556,"['21408', '51240', '49556', '46660', '66935']"
"[17, 18]","[19, 18]","['66316', '46660', '6955', '21408', '41277']",41277,"['66316', '6955', '41277', '21408', '46660']"
"[0, 14]","[19, 14]","['42604', '37963', '1261', '75707', '72517']",72517,"['1261', '37963', '72517', '42604', '75707']"
"[15, 28]","[19, 28]","['67905', '38548', '23274', '10526', '43363']",43363,"['67905', '10526', '23274', '38548', '43363']"
"[19, 28]","[3, 28]","['42272', '55589', '52721', '40111', '12683']",12683,"['12683', '42272', '52721', '55589', '40111']"
"[0, 14]","[19, 14]","['37963', '1261', '39894', '42604', '26372']",26372,"['37963', '1261', '39894', '26372', '42604']"
"[19, 18]","[17, 18]","['41277', '74633', '55086', '58616', '21543']",21543,"['58616', '21543', '41277', '55086', '74633']"
"[19, 5]","[3, 5]","['55314', '32569', '59952', '63902', '12162']",12162,"['63902', '55314', '12162', '59952', '32569']"
"[5, 4]","[9, 4]","['63485', '27706', '51114', '2004', '64614']",64614,"['27706', '2004', '63485', '51114', '64614']"
"[3, 7]","[14, 7]","['4286', '73164', '37907', '30859', '51393']",51393,"['37907', '73164', '4286', '30859', '51393']"
"[15, 13]","[19, 13]","['25079', '34763', '53137', '20590', '35479']",35479,"['35479', '53137', '34763', '25079', '20590']"
"[17, 18]","[19, 18]","['31693', '51240', '66935', '6955', '30721']",30721,"['30721', '31693', '51240', '66935', '6955']"
"[19, 18]","[17, 18]","['36535', '74633', '49556', '58616', '66935']",66935,"['58616', '36535', '49556', '66935', '74633']"
"[17, 21]","[3, 21]","['62454', '40487', '78147', '69704', '53064']",53064,"['69704', '62454', '40487', '78147', '53064']"
"[19, 18]","[17, 18]","['29042', '30721', '36535', '49556', '6955']",6955,"['29042', '30721', '6955', '49556', '36535']"
"[15, 13]","[19, 13]","['20590', '24364', '42684', '34763', '43324']",43324,"['43324', '20590', '24364', '42684', '34763']"
"[15, 28]","[19, 28]","['23274', '3258', '67905', '38548', '42272']",42272,"['38548', '23274', '67905', '42272', '3258']"
"[0, 14]","[19, 14]","['17291', '75707', '39894', '42604', '72517']",72517,"['75707', '39894', '17291', '42604', '72517']"
"[17, 18]","[19, 18]","['21408', '31693', '6955', '70105', '58616']",58616,"['58616', '21408', '31693', '6955', '70105']"
"[0, 14]","[19, 14]","['1261', '37963', '17291', '75707', '26372']",26372,"['17291', '1261', '37963', '26372', '75707']"
"[3, 26]","[9, 26]","['32729', '49864', '50906', '72586', '23716']",23716,"['32729', '50906', '49864', '23716', '72586']"
"[5, 4]","[3, 4]","['51114', '35725', '53032', '62609', '20671']",20671,"['53032', '51114', '62609', '35725', '20671']"
"[3, 3]","[9, 3]","['22002', '30004', '72700', '994', '74662']",74662,"['30004', '72700', '74662', '22002', '994']"
"[15, 13]","[19, 13]","['42684', '20590', '34763', '68970', '26354']",26354,"['26354', '42684', '68970', '34763', '20590']"
"[19, 28]","[15, 28]","['23197', '40111', '42272', '43363', '67905']",67905,"['23197', '42272', '67905', '43363', '40111']"
"[5, 4]","[9, 4]","['53032', '63485', '51114', '62609', '80219']",80219,"['51114', '63485', '53032', '80219', '62609']"
"[5, 4]","[9, 4]","['51114', '62609', '63485', '2004', '64614']",64614,"['2004', '64614', '51114', '62609', '63485']"
"[17, 18]","[19, 18]","['51240', '6955', '66935', '70105', '74633']",74633,"['66935', '51240', '6955', '70105', '74633']"
"[19, 5]","[17, 5]","['59952', '63902', '72346', '17017', '7913']",7913,"['72346', '63902', '7913', '17017', '59952']"
"[14, 7]","[0, 7]","['77045', '25607', '51393', '67483', '65801']",65801,"['25607', '77045', '65801', '51393', '67483']"
"[17, 21]","[15, 21]","['40487', '62454', '9795', '62549', '13497']",13497,"['9795', '62454', '13497', '40487', '62549']"
"[0, 7]","[3, 7]","['15613', '10984', '66807', '72266', '37907']",37907,"['66807', '10984', '72266', '15613', '37907']"
"[5, 4]","[9, 4]","['27706', '51114', '70560', '35725', '50510']",50510,"['70560', '35725', '51114', '27706', '50510']"
"[15, 28]","[19, 28]","['3258', '10526', '67905', '38548', '43363']",43363,"['10526', '3258', '38548', '67905', '43363']"
"[5, 4]","[9, 4]","['27706', '51114', '53032', '62609', '64614']",64614,"['27706', '51114', '62609', '64614', '53032']"
"[19, 13]","[15, 13]","['37914', '26354', '43324', '35479', '68970']",68970,"['68970', '35479', '37914', '43324', '26354']"
"[17, 18]","[19, 18]","['51240', '21408', '46660', '31693', '35149']",35149,"['35149', '51240', '31693', '21408', '46660']"
"[19, 18]","[17, 18]","['74633', '41277', '36535', '35149', '70105']",70105,"['74633', '41277', '70105', '36535', '35149']"
"[19, 13]","[15, 13]","['42612', '37914', '43324', '43396', '53137']",53137,"['53137', '37914', '43396', '43324', '42612']"
"[15, 28]","[19, 28]","['3258', '67905', '38548', '10526', '23197']",23197,"['67905', '10526', '3258', '23197', '38548']"
"[3, 3]","[7, 3]","['30004', '10017', '10131', '22487', '64781']",64781,"['10131', '30004', '10017', '64781', '22487']"
"[0, 7]","[14, 7]","['15613', '66807', '65801', '72266', '67483']",67483,"['66807', '67483', '65801', '72266', '15613']"
"[19, 18]","[17, 18]","['55086', '30721', '49556', '35149', '6955']",6955,"['35149', '55086', '6955', '30721', '49556']"
"[19, 5]","[3, 5]","['55314', '17017', '32569', '76431', '12162']",12162,"['32569', '12162', '55314', '17017', '76431']"
"[19, 18]","[17, 18]","['55086', '74633', '35149', '58616', '70105']",70105,"['35149', '70105', '55086', '74633', '58616']"
"[17, 18]","[19, 18]","['31693', '70105', '21543', '21408', '41277']",41277,"['41277', '70105', '21408', '21543', '31693']"
"[3, 26]","[9, 26]","['72586', '49864', '40031', '19246', '27788']",27788,"['49864', '40031', '27788', '72586', '19246']"
"[3, 3]","[7, 3]","['22002', '994', '10131', '30004', '64781']",64781,"['10131', '64781', '30004', '22002', '994']"
"[19, 5]","[3, 5]","['76431', '32569', '59952', '17017', '63514']",63514,"['32569', '63514', '76431', '17017', '59952']"
"[3, 7]","[0, 7]","['30859', '19992', '4286', '37907', '72266']",72266,"['72266', '30859', '4286', '37907', '19992']"
"[3, 7]","[14, 7]","['4286', '37907', '19992', '30859', '51393']",51393,"['37907', '19992', '30859', '4286', '51393']"
"[19, 5]","[3, 5]","['76431', '32569', '59952', '63902', '63514']",63514,"['63902', '63514', '76431', '32569', '59952']"
"[17, 18]","[19, 18]","['51240', '66316', '66935', '21543', '55086']",55086,"['21543', '55086', '66935', '51240', '66316']"
"[3, 21]","[17, 21]","['14038', '57272', '42206', '47060', '9795']",9795,"['42206', '14038', '57272', '47060', '9795']"
"[0, 14]","[19, 14]","['37963', '80522', '75707', '42604', '26372']",26372,"['75707', '42604', '80522', '26372', '37963']"
"[17, 18]","[19, 18]","['70105', '21408', '66316', '31693', '30721']",30721,"['30721', '66316', '70105', '21408', '31693']"
"[19, 28]","[3, 28]","['42272', '43363', '23197', '40111', '8257']",8257,"['8257', '42272', '23197', '40111', '43363']"
"[17, 18]","[19, 18]","['6955', '66316', '46660', '31693', '55086']",55086,"['55086', '31693', '66316', '46660', '6955']"
"[3, 26]","[9, 26]","['68096', '32729', '1064', '50906', '23716']",23716,"['1064', '50906', '23716', '32729', '68096']"
"[17, 18]","[19, 18]","['6955', '31693', '46660', '66935', '55086']",55086,"['66935', '46660', '55086', '6955', '31693']"
"[3, 7]","[14, 7]","['19992', '37907', '4286', '73164', '38835']",38835,"['19992', '4286', '73164', '38835', '37907']"
"[19, 13]","[15, 13]","['35479', '26354', '43396', '42612', '20590']",20590,"['35479', '20590', '26354', '43396', '42612']"
"[19, 5]","[17, 5]","['17017', '76431', '32569', '72346', '7913']",7913,"['17017', '72346', '32569', '76431', '7913']"
"[17, 21]","[15, 21]","['69704', '62549', '78147', '62454', '7489']",7489,"['62549', '7489', '78147', '69704', '62454']"
"[3, 7]","[0, 7]","['30859', '73164', '19796', '4286', '65801']",65801,"['4286', '30859', '19796', '65801', '73164']"
"[19, 5]","[3, 5]","['76431', '55314', '32569', '17017', '74226']",74226,"['17017', '76431', '55314', '32569', '74226']"
"[0, 14]","[19, 14]","['39894', '37963', '75707', '17291', '26372']",26372,"['17291', '37963', '39894', '75707', '26372']"
"[17, 18]","[19, 18]","['46660', '51240', '21408', '6955', '74633']",74633,"['51240', '46660', '74633', '21408', '6955']"
"[17, 18]","[19, 18]","['66316', '31693', '6955', '66935', '35149']",35149,"['35149', '31693', '66935', '6955', '66316']"
"[19, 18]","[17, 18]","['74633', '36535', '29042', '49556', '66316']",66316,"['29042', '49556', '66316', '36535', '74633']"
"[3, 3]","[7, 3]","['30004', '994', '22002', '22487', '64781']",64781,"['994', '64781', '22002', '22487', '30004']"
"[17, 18]","[19, 18]","['21408', '6955', '70105', '66935', '36535']",36535,"['70105', '6955', '36535', '66935', '21408']"
"[0, 14]","[19, 14]","['1261', '39894', '17291', '42604', '64729']",64729,"['1261', '17291', '39894', '64729', '42604']"
"[19, 5]","[17, 5]","['72346', '55314', '76431', '32569', '50221']",50221,"['76431', '32569', '50221', '72346', '55314']"
"[19, 18]","[17, 18]","['58616', '35149', '55086', '29042', '70105']",70105,"['70105', '55086', '29042', '35149', '58616']"
"[5, 4]","[9, 4]","['63485', '70560', '53032', '35725', '80219']",80219,"['63485', '35725', '80219', '70560', '53032']"
"[19, 18]","[17, 18]","['41277', '29042', '30721', '58616', '21543']",21543,"['29042', '30721', '41277', '58616', '21543']"
"[17, 18]","[19, 18]","['66935', '66316', '21543', '6955', '49556']",49556,"['6955', '66316', '21543', '66935', '49556']"
"[15, 13]","[19, 13]","['53137', '20590', '25079', '42684', '43396']",43396,"['25079', '53137', '43396', '20590', '42684']"
"[19, 28]","[15, 28]","['55589', '23197', '40111', '43363', '67905']",67905,"['67905', '23197', '43363', '40111', '55589']"
"[17, 21]","[15, 21]","['69704', '9795', '40487', '62454', '13497']",13497,"['62454', '9795', '13497', '69704', '40487']"
"[0, 7]","[3, 7]","['15613', '66807', '72266', '10984', '19796']",19796,"['19796', '72266', '10984', '15613', '66807']"
"[19, 18]","[17, 18]","['35149', '30721', '55086', '49556', '21408']",21408,"['55086', '35149', '49556', '30721', '21408']"
"[3, 26]","[9, 26]","['68096', '50906', '49864', '9147', '6759']",6759,"['9147', '50906', '6759', '49864', '68096']"
"[19, 5]","[17, 5]","['59952', '63902', '17017', '32569', '7913']",7913,"['17017', '32569', '59952', '63902', '7913']"
"[19, 5]","[3, 5]","['59952', '55314', '17017', '72346', '12162']",12162,"['17017', '12162', '72346', '55314', '59952']"
"[17, 18]","[19, 18]","['70105', '6955', '51240', '66316', '29042']",29042,"['51240', '6955', '66316', '29042', '70105']"
"[3, 26]","[9, 26]","['18887', '68096', '72586', '11033', '23716']",23716,"['23716', '18887', '11033', '72586', '68096']"
"[0, 7]","[14, 7]","['65801', '10984', '15613', '66807', '67483']",67483,"['67483', '10984', '65801', '66807', '15613']"
"[9, 3]","[3, 3]","['14914', '1268', '9662', '74662', '994']",994,"['994', '14914', '1268', '9662', '74662']"
"[5, 4]","[3, 4]","['63485', '27706', '2004', '35725', '11039']",11039,"['63485', '2004', '11039', '27706', '35725']"
"[3, 3]","[7, 3]","['72700', '10131', '30004', '22002', '64781']",64781,"['10131', '64781', '22002', '30004', '72700']"
"[5, 22]","[7, 22]","['7217', '57572', '77349', '48795', '79411']",79411,"['57572', '79411', '77349', '48795', '7217']"
"[17, 21]","[3, 21]","['62549', '69704', '78147', '40487', '14038']",14038,"['40487', '69704', '14038', '78147', '62549']"
"[19, 13]","[15, 13]","['26354', '42612', '43396', '43324', '53137']",53137,"['43324', '26354', '42612', '53137', '43396']"
"[19, 5]","[17, 5]","['55314', '17017', '76431', '63902', '50221']",50221,"['76431', '55314', '63902', '17017', '50221']"
"[19, 18]","[17, 18]","['55086', '30721', '49556', '36535', '31693']",31693,"['36535', '55086', '31693', '49556', '30721']"
"[3, 26]","[9, 26]","['1064', '68096', '34449', '49864', '6759']",6759,"['68096', '6759', '34449', '1064', '49864']"
"[17, 21]","[15, 21]","['40487', '62454', '78147', '9795', '20839']",20839,"['62454', '9795', '78147', '40487', '20839']"
"[3, 3]","[9, 3]","['10131', '22002', '30004', '72700', '1268']",1268,"['22002', '1268', '10131', '72700', '30004']"
"[19, 28]","[3, 28]","['52721', '42272', '43363', '23197', '55090']",55090,"['43363', '23197', '55090', '42272', '52721']"
"[17, 18]","[19, 18]","['21408', '51240', '66316', '31693', '29042']",29042,"['29042', '21408', '66316', '51240', '31693']"
"[15, 13]","[19, 13]","['34763', '25079', '68970', '20590', '26354']",26354,"['34763', '68970', '26354', '20590', '25079']"
"[3, 26]","[9, 26]","['34449', '11033', '40031', '18887', '7474']",7474,"['11033', '40031', '7474', '18887', '34449']"
"[19, 18]","[17, 18]","['35149', '29042', '58616', '30721', '31693']",31693,"['29042', '31693', '35149', '58616', '30721']"
"[19, 5]","[17, 5]","['72346', '59952', '55314', '76431', '33045']",33045,"['76431', '59952', '55314', '33045', '72346']"
"[5, 4]","[3, 4]","['35725', '63485', '62609', '2004', '9383']",9383,"['2004', '35725', '63485', '9383', '62609']"
"[19, 5]","[17, 5]","['63902', '72346', '17017', '32569', '72055']",72055,"['17017', '32569', '72346', '72055', '63902']"
"[19, 13]","[15, 13]","['43324', '37914', '35479', '26354', '25079']",25079,"['25079', '37914', '35479', '43324', '26354']"
"[3, 26]","[9, 26]","['18887', '9147', '72586', '1064', '23716']",23716,"['72586', '9147', '18887', '23716', '1064']"
"[19, 18]","[17, 18]","['49556', '29042', '55086', '30721', '51240']",51240,"['55086', '30721', '49556', '51240', '29042']"
"[3, 7]","[14, 7]","['19992', '37907', '4286', '19796', '25607']",25607,"['19992', '37907', '4286', '19796', '25607']"
"[3, 26]","[9, 26]","['34449', '32729', '18887', '40031', '6759']",6759,"['18887', '32729', '6759', '40031', '34449']"
"[19, 18]","[17, 18]","['49556', '41277', '58616', '30721', '66935']",66935,"['66935', '30721', '41277', '49556', '58616']"
"[19, 28]","[3, 28]","['40111', '43363', '52721', '55589', '8257']",8257,"['8257', '43363', '55589', '52721', '40111']"
"[17, 18]","[19, 18]","['21543', '21408', '51240', '46660', '41277']",41277,"['21408', '51240', '46660', '21543', '41277']"
"[9, 26]","[3, 26]","['23716', '6759', '7474', '50181', '34449']",34449,"['6759', '34449', '23716', '7474', '50181']"
"[5, 4]","[3, 4]","['53032', '63485', '27706', '62609', '9383']",9383,"['27706', '62609', '9383', '63485', '53032']"
"[5, 4]","[9, 4]","['70560', '51114', '35725', '63485', '80219']",80219,"['70560', '35725', '80219', '63485', '51114']"
"[3, 3]","[9, 3]","['22002', '72700', '10017', '22487', '64671']",64671,"['72700', '10017', '22002', '64671', '22487']"
"[5, 4]","[3, 4]","['62609', '70560', '35725', '53032', '9383']",9383,"['9383', '70560', '35725', '53032', '62609']"
"[17, 21]","[15, 21]","['40487', '69704', '62549', '62454', '3384']",3384,"['3384', '62454', '69704', '40487', '62549']"
"[19, 5]","[17, 5]","['17017', '76431', '32569', '63902', '33045']",33045,"['63902', '32569', '33045', '76431', '17017']"
"[3, 26]","[9, 26]","['1064', '18887', '9147', '40031', '27788']",27788,"['27788', '9147', '40031', '18887', '1064']"
"[17, 18]","[19, 18]","['66935', '70105', '6955', '51240', '49556']",49556,"['6955', '51240', '66935', '70105', '49556']"
"[19, 18]","[17, 18]","['30721', '36535', '29042', '55086', '51240']",51240,"['55086', '29042', '51240', '36535', '30721']"
"[3, 3]","[7, 3]","['22002', '72700', '22487', '994', '61767']",61767,"['72700', '22002', '61767', '994', '22487']"
"[19, 5]","[3, 5]","['32569', '17017', '63902', '59952', '74226']",74226,"['32569', '63902', '59952', '17017', '74226']"
"[19, 28]","[3, 28]","['43363', '42272', '52721', '40111', '73823']",73823,"['52721', '73823', '42272', '43363', '40111']"
"[3, 3]","[9, 3]","['30004', '994', '22487', '22002', '74662']",74662,"['994', '22002', '74662', '22487', '30004']"
"[3, 3]","[7, 3]","['10131', '994', '10017', '22487', '64781']",64781,"['10017', '994', '64781', '22487', '10131']"
